pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
6796099,1876,224214160632,32991.59718420818,100,5102169,1688,168084230111,32943.681424703886,75,9832,4,320464550,32594.03478437754,0,1703762,5,56450395071,33132.79382390263,25,1693930
