time,row,askcount,askvol,askprice,bidprice,bidvol,bidcount
63938,1,1,200000,2713,2878,3000,1
63938,2,0,0,0,2900,249721,1
63938,3,0,0,0,2920,50000,1
63938,4,0,0,0,2999,5000,1
63938,5,0,0,0,3051,323772,1
84501,2,1,1900,2653,2900,249721,1
84505,2,2,22751,2653,2900,249721,1
84506,2,2,22751,2653,2899,5000,1
84506,3,0,0,0,2900,249721,1
84506,4,0,0,0,2920,50000,1
84506,5,0,0,0,2999,5000,1
84507,2,1,10506,2655,2899,5000,1
84507,3,2,22751,2653,2900,249721,1
84518,1,1,200000,2713,2899,5000,1
84518,2,1,10506,2655,2900,249721,1
84518,3,2,22751,2653,2920,50000,1
84518,4,0,0,0,2999,5000,1
84518,5,0,0,0,3051,323772,1
84528,2,1,1990,2660,2900,249721,1
84528,3,1,10506,2655,2920,50000,1
84528,4,2,22751,2653,2999,5000,1
84532,4,2,22751,2653,2931,4000,1
84532,5,0,0,0,2999,5000,1
84548,4,2,22751,2653,2931,8489,2
84549,4,2,22751,2653,2931,10211,3
84607,4,3,422751,2653,2931,10211,3
84635,4,4,822751,2653,2931,10211,3
84648,3,1,10506,2655,2920,56570,2
84648,1,1,200000,2713,2899,7000,2
84649,4,5,910950,2653,2931,10211,3
84655,4,6,1167282,2653,2931,10211,3
84659,2,1,1990,2660,2900,254210,2
84659,4,6,1167282,2653,2931,5722,2
84707,4,7,1177282,2653,2931,5722,2
84712,4,7,1177282,2653,2930,3850,1
84712,5,0,0,0,2931,5722,2
84713,4,8,1214835,2653,2930,3850,1
84723,3,2,48059,2655,2920,56570,2
84723,4,7,1177282,2653,2930,3850,1
84729,5,0,0,0,2931,12872,3
84733,4,8,1179169,2653,2930,3850,1
84751,4,9,1181169,2653,2930,3850,1
84802,2,1,1990,2660,2900,257210,3
84814,1,1,200000,2713,2769,5928,1
84814,2,1,1990,2660,2899,7000,2
84814,3,2,48059,2655,2900,257210,3
84814,4,9,1181169,2653,2920,56570,2
84814,5,0,0,0,2930,3850,1
84834,2,2,4990,2660,2899,7000,2
84835,4,1,4000,2654,2920,56570,2
84835,5,9,1181169,2653,2930,3850,1
84853,2,2,4990,2660,2770,910,1
84853,3,2,48059,2655,2899,7000,2
84853,4,1,4000,2654,2900,257210,3
84853,5,9,1181169,2653,2920,56570,2
84859,5,10,1237169,2653,2920,56570,2
84859,1,1,2300,2769,2769,5928,1
84859,2,1,200000,2713,2770,910,1
84859,3,2,4990,2660,2899,7000,2
84859,4,2,48059,2655,2900,257210,3
84859,5,1,4000,2654,2920,56570,2
84923,2,2,202203,2713,2770,910,1
84953,2,1,15000,2720,2770,910,1
84953,3,2,202203,2713,2899,7000,2
84953,4,2,4990,2660,2900,257210,3
84953,5,2,48059,2655,2920,56570,2
85003,2,1,15000,2740,2770,910,1
85003,3,1,15000,2720,2899,7000,2
85003,4,2,202203,2713,2900,257210,3
85003,5,2,4990,2660,2920,56570,2
85029,3,1,15000,2720,2880,1770,1
85029,4,2,202203,2713,2899,7000,2
85029,5,2,4990,2660,2900,257210,3
85030,5,3,404990,2660,2900,257210,3
85037,5,4,491904,2660,2900,257210,3
85129,5,1,7000,2670,2900,257210,3
85222,4,2,202203,2713,2890,5000,1
85222,5,1,7000,2670,2899,7000,2
85232,5,2,407000,2670,2899,7000,2
85233,5,3,807000,2670,2899,7000,2
85237,5,3,807000,2670,2899,8500,3
85243,5,4,892090,2670,2899,8500,3
85245,5,1,10000,2671,2899,8500,3
85303,5,1,10000,2671,2899,13500,4
85312,4,3,602203,2713,2890,5000,1
85316,4,4,679605,2713,2890,5000,1
85328,4,5,1079605,2713,2890,5000,1
85349,4,6,1321422,2713,2890,5000,1
85355,3,2,65000,2720,2880,1770,1
85407,4,1,50000,2714,2890,5000,1
85407,5,6,1321422,2713,2899,13500,4
85410,1,2,52300,2769,2769,5928,1
85422,2,2,60000,2740,2770,910,1
85423,4,1,10300,2715,2890,5000,1
85423,5,1,50000,2714,2899,13500,4
85424,2,3,105000,2740,2770,910,1
85439,3,1,45000,2730,2880,1770,1
85439,4,2,65000,2720,2890,5000,1
85439,5,1,10300,2715,2899,13500,4
85447,2,4,181639,2740,2770,910,1
85500,5,2,410006,2715,2899,13500,4
85804,3,2,49000,2730,2880,1770,1
85832,1,3,120500,2769,2769,5928,1
85929,1,3,120500,2769,2769,7928,2
85950,1,2,13592,2770,2770,8838,3
85950,2,2,118200,2769,2880,1770,1
85950,3,4,181639,2740,2890,5000,1
85950,4,2,49000,2730,2899,13500,4
85950,5,2,65000,2720,2900,263487,5
85958,1,3,18592,2770,2770,8838,3
90004,2,3,144106,2769,2880,1770,1
90009,1,1,71751,2890,2890,15608,5
90009,2,1,5000,2771,2899,13500,4
90009,3,2,13592,2770,2900,263487,5
90009,4,3,144106,2769,2917,1800,1
90009,5,4,181639,2740,2920,56570,2
90023,1,1,56143,2890,2899,13500,4
90023,2,1,5000,2771,2900,263487,5
90023,3,2,13592,2770,2917,1800,1
90023,4,3,144106,2769,2920,56570,2
90023,5,4,181639,2740,2921,100000,1
90029,2,2,13592,2770,2900,263487,5
90029,3,3,144106,2769,2917,1800,1
90029,4,4,181639,2740,2920,56570,2
90029,5,2,49000,2730,2921,100000,1
90041,1,1,54143,2890,2899,13500,4
90047,1,1,49143,2890,2899,13500,4
90049,2,2,13592,2770,2900,265844,6
90052,1,1,4500,2899,2900,265844,6
90052,2,1,49143,2890,2917,1800,1
90052,3,2,13592,2770,2920,56570,2
90052,4,3,144106,2769,2921,100000,1
90052,5,4,181639,2740,2930,17475,3
90052,5,4,181639,2740,2930,13625,2
90053,1,1,44643,2890,2900,265844,6
90053,2,2,13592,2770,2917,1800,1
90053,3,3,144106,2769,2920,56570,2
90053,4,4,181639,2740,2921,100000,1
90053,5,2,49000,2730,2930,13625,2
90101,1,1,44643,2890,2899,50000,1
90101,2,2,13592,2770,2900,265844,6
90101,3,3,144106,2769,2917,1800,1
90101,4,4,181639,2740,2920,56570,2
90101,5,2,49000,2730,2921,100000,1
90103,5,2,49000,2730,2930,13625,2
90104,1,1,39643,2890,2899,50000,1
90106,3,4,155106,2769,2917,1800,1
90112,1,1,39643,2890,2899,52000,2
90112,1,2,13592,2770,2890,357,1
90112,2,4,155106,2769,2899,52000,2
90112,3,4,181639,2740,2900,265844,6
90112,4,2,49000,2730,2917,1800,1
90112,5,2,65000,2720,2920,56570,2
90118,1,2,13592,2770,2890,15357,2
90119,1,1,22038,2780,2890,15357,2
90119,2,2,13592,2770,2899,52000,2
90119,3,4,155106,2769,2900,265844,6
90119,4,4,181639,2740,2917,1800,1
90119,5,2,49000,2730,2920,56570,2
90121,1,1,22038,2780,2890,21792,3
90121,1,1,22038,2780,2890,25792,4
90124,1,1,15532,2780,2890,25792,4
90124,2,1,2300,2770,2899,52000,2
90127,4,4,181639,2740,2910,50000,1
90127,5,2,49000,2730,2917,1800,1
90128,1,1,15532,2780,2890,30792,5
90129,1,1,15532,2780,2880,3000,1
90129,2,1,2300,2770,2890,30792,5
90129,3,4,155106,2769,2899,52000,2
90129,4,4,181639,2740,2900,265844,6
90129,5,2,49000,2730,2910,50000,1
90134,1,1,15532,2780,2880,6000,2
90135,1,1,15532,2780,2800,5153,1
90135,2,1,2300,2770,2880,6000,2
90135,3,4,155106,2769,2890,30792,5
90135,4,4,181639,2740,2899,52000,2
90135,5,2,49000,2730,2900,265844,6
90148,1,2,17832,2780,2800,5153,1
90148,2,4,155106,2769,2880,6000,2
90148,3,4,181639,2740,2890,30792,5
90148,4,2,49000,2730,2899,52000,2
90148,5,2,65000,2720,2900,265844,6
90152,1,3,19632,2780,2800,5153,1
90153,1,4,21432,2780,2800,5153,1
90155,1,4,21432,2780,2800,10379,2
90155,1,4,19526,2780,2800,10379,2
90156,2,4,155106,2769,2880,21000,3
90156,3,4,181639,2740,2890,15792,4
90157,2,4,155106,2769,2870,2540,1
90157,3,4,181639,2740,2880,21000,3
90157,4,2,49000,2730,2890,15792,4
90157,5,2,65000,2720,2899,52000,2
90159,1,3,17726,2780,2800,10379,2
90159,5,3,463971,2720,2899,52000,2
90200,3,4,181639,2740,2875,3553,1
90200,4,2,49000,2730,2880,21000,3
90200,5,3,463971,2720,2890,15792,4
90205,4,3,449000,2730,2880,21000,3
90211,4,4,686820,2730,2880,21000,3
90222,1,3,17726,2780,2800,13379,3
90222,4,4,686820,2730,2880,18000,2
90224,2,4,155106,2769,2875,3553,1
90224,3,4,181639,2740,2879,2540,1
90227,5,3,463971,2720,2890,21792,5
90229,1,1,2500,2781,2800,13379,3
90229,2,3,17726,2780,2875,3553,1
90229,3,4,155106,2769,2879,2540,1
90229,4,4,181639,2740,2880,18000,2
90229,5,4,686820,2730,2890,21792,5
90230,1,3,14226,2780,2800,13379,3
90230,2,4,155106,2769,2875,3553,1
90230,3,4,181639,2740,2879,2540,1
90230,4,4,686820,2730,2880,18000,2
90230,5,3,463971,2720,2890,21792,5
90233,5,3,463971,2720,2890,15792,4
90233,1,1,3000,2781,2800,13379,3
90233,2,3,14226,2780,2875,3553,1
90233,3,4,155106,2769,2879,2540,1
90233,4,4,181639,2740,2880,18000,2
90233,5,4,686820,2730,2890,15792,4
90236,1,1,2300,2782,2800,13379,3
