pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
1235481,242,41046013950,33222.69945875331,100,1116437,482,37107786710,33237.68982038395,90,0,0,0,0,0,119044,2,3938227240,33082.11451228117,10,119044
