pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
6527874,1339,95897189960,14690.41681257941,99,6574642,3736,96581617680,14690.019271011259,100,55000,3,805490000,14645.272727272728,1,8232,7,121062280,14706.302235179786,0,-46768
