pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
6073120,1120,199611033010,32867.954693798245,57,6192962,957,202942669500,32769.88773707961,58,4569842,11,150572103300,32949.08298798952,43,4450000,7,147240466810,33087.745350561796,42,-119842
