time,row,askcount,askvol,askprice,bidprice,bidvol,bidcount
63127,1,6,2525,28710,30499,7267,6
63127,2,1,1130,28500,31000,100,1
63127,3,1,200,28000,31100,5000,1
63127,4,1,1000,27000,31180,975,1
63127,5,1,500,26794,31190,10000,1
84508,2,1,1130,28500,31000,8100,2
84510,2,1,1130,28500,30930,580,1
84510,3,1,200,28000,31000,8100,2
84510,4,1,1000,27000,31100,5000,1
84510,5,1,500,26794,31180,975,1
84513,3,1,200,28000,31000,14100,3
84518,1,6,2525,28710,29950,65,1
84518,2,1,1130,28500,30499,7267,6
84518,3,1,200,28000,30930,580,1
84518,4,1,1000,27000,31000,14100,3
84518,5,1,500,26794,31100,5000,1
84519,3,1,200,28000,30910,5104,1
84519,4,1,1000,27000,30930,580,1
84519,5,1,500,26794,31000,14100,3
84545,5,1,500,26794,31000,19253,4
84610,1,6,2525,28710,30450,65,1
84619,1,7,2750,28710,30450,65,1
84625,5,1,500,26794,31000,24371,5
84628,3,1,1000,28246,30910,5104,1
84628,4,1,200,28000,30930,580,1
84628,5,1,1000,27000,31000,24371,5
84630,1,8,3097,28710,30450,65,1
84640,3,1,200,28247,30910,5104,1
84640,4,1,1000,28246,30930,580,1
84640,5,1,200,28000,31000,24371,5
84652,1,1,11900,29000,30450,65,1
84652,2,8,3097,28710,30499,7267,6
84652,3,1,1130,28500,30910,5104,1
84652,4,1,200,28247,30930,580,1
84652,5,1,1000,28246,31000,24371,5
84658,3,2,2130,28500,30910,5104,1
84702,3,2,2130,28500,30900,5644,1
84702,4,1,200,28247,30910,5104,1
84702,5,1,1000,28246,30930,580,1
84730,2,1,800,28800,30499,7267,6
84730,3,8,3097,28710,30900,5644,1
84730,4,2,2130,28500,30910,5104,1
84730,5,1,200,28247,30930,580,1
84741,1,1,900,30450,30450,65,1
84741,2,1,11900,29000,30499,7267,6
84741,3,1,800,28800,30900,5644,1
84741,4,8,3097,28710,30910,5104,1
84741,5,2,2130,28500,30930,580,1
84817,5,3,3130,28500,30930,580,1
84833,2,2,12200,29000,30499,7267,6
84834,5,4,4526,28500,30930,580,1
84839,3,1,800,28800,30850,400,1
84839,4,8,3097,28710,30900,5644,1
84839,5,4,4526,28500,30910,5104,1
84840,1,1,900,30450,30450,170,2
84855,4,8,3097,28710,30890,5000,1
84855,5,4,4526,28500,30900,5644,1
84901,1,1,900,30450,30450,365,3
84913,2,2,12200,29000,30498,2000,1
84913,3,1,800,28800,30499,7267,6
84913,4,8,3097,28710,30850,400,1
84913,5,4,4526,28500,30890,5000,1
84921,4,8,3097,28710,30730,170,1
84921,5,4,4526,28500,30850,400,1
84946,5,4,4526,28500,30850,1900,2
84949,1,2,1340,30450,30450,365,3
84957,1,1,440,30450,30450,365,3
85037,2,1,1671,29810,30498,2000,1
85037,3,2,12200,29000,30499,7267,6
85037,4,1,800,28800,30730,170,1
85037,5,8,3097,28710,30850,1900,2
85051,1,2,640,30450,30450,365,3
85100,1,1,1000,30455,30455,365,3
85100,2,2,640,30450,30498,2000,1
85100,3,1,1671,29810,30499,7267,6
85100,4,2,12200,29000,30730,170,1
85100,5,1,800,28800,30850,1900,2
85101,2,3,1440,30450,30498,2000,1
85105,5,1,800,28800,30850,6095,3
85111,3,2,12200,29000,30499,7267,6
85111,4,1,800,28800,30730,170,1
85111,5,8,3097,28710,30850,6095,3
85113,5,8,3097,28710,30839,2000,1
85118,4,1,3439,28980,30730,170,1
85118,5,1,800,28800,30839,2000,1
85134,3,2,12200,29000,30499,2267,5
85142,2,2,1240,30450,30498,2000,1
