time,row,askcount,askvol,askprice,bidprice,bidvol,bidcount
63938,1,1,12110,6170,6480,50000,1
63938,2,1,5000,6010,6630,1500,1
63938,3,3,12000,5800,6660,52860,2
63938,4,1,100000,5710,6690,50000,1
63938,5,1,1000,5610,6710,40000,1
84505,2,1,1000,6050,6630,1500,1
84505,3,1,5000,6010,6660,52860,2
84505,4,3,12000,5800,6690,50000,1
84505,5,1,100000,5710,6710,40000,1
84511,2,2,6000,6050,6630,1500,1
84544,2,3,8470,6050,6630,1500,1
84553,3,1,3000,6040,6660,52860,2
84553,4,1,5000,6010,6690,50000,1
84553,5,3,12000,5800,6710,40000,1
84557,2,3,8470,6050,6550,50000,1
84557,3,1,3000,6040,6630,1500,1
84557,4,1,5000,6010,6660,52860,2
84557,5,3,12000,5800,6690,50000,1
84557,3,2,4000,6040,6630,1500,1
84611,3,3,8948,6040,6630,1500,1
84621,3,4,9776,6040,6630,1500,1
84655,2,3,8470,6050,6500,54,1
84655,3,4,9776,6040,6550,50000,1
84655,4,1,5000,6010,6630,1500,1
84655,5,3,12000,5800,6660,52860,2
84656,3,4,9776,6040,6550,51000,2
84658,1,2,15560,6170,6480,50000,1
84712,3,5,16630,6040,6550,51000,2
84713,2,3,8470,6050,6500,1054,2
84713,3,5,16630,6040,6550,50000,1
84733,3,5,16630,6040,6630,1500,1
84733,4,1,5000,6010,6660,52860,2
84733,5,3,12000,5800,6690,50000,1
84737,1,2,15560,6170,6470,1000,1
84737,2,3,8470,6050,6480,50000,1
84737,3,5,16630,6040,6500,1054,2
84737,4,1,5000,6010,6630,1500,1
84737,5,3,12000,5800,6660,52860,2
84738,3,6,18905,6040,6500,1054,2
84745,2,3,8470,6050,6480,52900,2
84746,5,3,12000,5800,6660,252860,3
84800,1,2,15560,6170,6450,1000,1
84800,2,3,8470,6050,6470,1000,1
84800,3,6,18905,6040,6480,52900,2
84800,4,1,5000,6010,6500,1054,2
84800,5,3,12000,5800,6630,1500,1
84800,3,5,16630,6040,6480,52900,2
84818,5,3,12000,5800,6620,1500,1
84822,1,2,15560,6170,6170,1100,1
84822,2,3,8470,6050,6450,1000,1
84822,3,5,16630,6040,6470,1000,1
84822,4,1,5000,6010,6480,52900,2
84822,5,3,12000,5800,6500,1054,2
84858,5,3,12000,5800,6500,15054,3
84909,5,3,12000,5800,6500,15554,4
85039,2,4,9470,6050,6450,1000,1
85057,2,1,1000,6100,6450,1000,1
85057,3,4,9470,6050,6470,1000,1
85057,4,5,16630,6040,6480,52900,2
85057,5,1,5000,6010,6500,15554,4
85100,5,1,5000,6010,6500,16340,5
85104,4,6,36630,6040,6480,52900,2
85204,4,7,49630,6040,6480,52900,2
85205,2,1,1000,6100,6320,15000,1
85205,3,4,9470,6050,6450,1000,1
85205,4,7,49630,6040,6470,1000,1
85205,5,1,5000,6010,6480,52900,2
85210,1,2,15560,6170,6170,5187,2
85211,4,8,50630,6040,6470,1000,1
85300,3,1,50000,6080,6450,1000,1
85300,4,4,9470,6050,6470,1000,1
85300,5,8,50630,6040,6480,52900,2
85344,4,4,9470,6050,6460,50000,1
85344,5,8,50630,6040,6470,1000,1
85358,1,3,18060,6170,6170,5187,2
85502,5,9,250630,6040,6470,1000,1
85504,5,10,450630,6040,6470,1000,1
85519,3,2,51769,6080,6450,1000,1
85607,1,3,18060,6170,6170,11457,3
85607,1,4,20060,6170,6170,11457,3
85716,1,5,22060,6170,6170,11457,3
85736,5,11,451630,6040,6470,1000,1
85742,4,5,19470,6050,6460,50000,1
85752,1,6,23060,6170,6170,11457,3
85755,4,6,20970,6050,6460,50000,1
85804,1,6,23060,6170,6170,12707,4
85805,1,7,24060,6170,6170,12707,4
85833,1,8,26060,6170,6170,12707,4
85840,4,7,23970,6050,6460,50000,1
85847,1,9,27060,6170,6170,12707,4
85853,1,10,28060,6170,6170,12707,4
85858,1,11,29060,6170,6170,12707,4
85858,5,12,452630,6040,6470,1000,1
85904,1,12,32460,6170,6170,12707,4
