time,last,close,open,high,low,count,volume,value,discarded
64134,8416,8403,0,0,0,0,0,0,0
90024,8152,8389,8152,8152,8152,1,65000,529880000,0
90024,8152,8382,8152,8152,8152,2,100484,819145568,0
90024,8152,8378,8152,8152,8152,3,116515,949830280,0
90024,8152,8377,8152,8152,8152,4,122318,997136336,0
90024,8152,8377,8152,8152,8152,5,125518,1023222736,0
90030,8152,8376,8152,8152,8152,6,128518,1047678736,0
90032,8152,8355,8152,8152,8152,7,225518,1838422736,0
90051,8530,8362,8152,8530,8152,8,289518,2384342736,0
90100,8530,8364,8152,8530,8152,9,305549,2521087166,0
90130,8579,8364,8152,8579,8152,10,308549,2546824166,0
90130,8580,8365,8152,8580,8152,11,311549,2572564166,0
90130,8580,8370,8152,8580,8152,12,347033,2877016886,0
90224,8153,8362,8152,8580,8152,13,383905,3177634302,0
90252,8573,8368,8152,8580,8152,14,420777,3493737958,0
90329,8160,8367,8152,8580,8152,15,422014,3503831878,0
90329,8160,8367,8152,8580,8152,16,423777,3518217958,0
90329,8153,8346,8152,8580,8152,17,523001,4327191230,0
90330,8153,8346,8152,8580,8152,18,524238,4337276491,0
90348,8570,8346,8152,8580,8152,19,527941,4369011201,0
90348,8570,8348,8152,8580,8152,20,537941,4454711201,0
90348,8570,8353,8152,8580,8152,21,574238,4765776491,0
90420,8550,8354,8152,8580,8152,22,586238,4868376491,0
90420,8550,8355,8152,8580,8152,23,588238,4885476491,0
90420,8560,8355,8152,8580,8152,24,591238,4911156491,0
90420,8569,8355,8152,8580,8152,25,591938,4917154791,0
90420,8570,8364,8152,8580,8152,26,654865,5456439181,0
90420,8570,8366,8152,8580,8152,27,667735,5566735081,0
90420,8570,8366,8152,8580,8152,28,669235,5579590081,0
90420,8570,8368,8152,8580,8152,29,680835,5679002081,0
90812,8560,8368,8152,8580,8152,30,682835,5696122081,0
90954,8236,8368,8152,8580,8152,31,685466,5717790997,0
90954,8236,8367,8152,8580,8152,32,692116,5772560397,0
90954,8235,8366,8152,8580,8152,33,695087,5797026582,0
91024,8350,8366,8152,8580,8152,34,705087,5880526582,0
91159,8351,8366,8152,8580,8152,35,707087,5897228582,0
91313,8351,8366,8152,8580,8152,36,707718,5902498063,0
91351,8351,8366,8152,8580,8152,37,709087,5913930582,0
91440,8351,8365,8152,8580,8152,38,713403,5949973498,0
91615,8351,8365,8152,8580,8152,39,714703,5960829798,0
91904,8351,8365,8152,8580,8152,40,715803,5970015898,0
91921,8351,8365,8152,8580,8152,41,717718,5986008063,0
91921,8351,8365,8152,8580,8152,42,718518,5992688863,0
91946,8351,8364,8152,8580,8152,43,735518,6134655863,0
92002,8351,8364,8152,8580,8152,44,735803,6137035898,0
92006,8351,8364,8152,8580,8152,45,736753,6144969348,0
92143,8270,8364,8152,8580,8152,46,739724,6169539518,0
92310,8275,8364,8152,8580,8152,47,740324,6174504518,0
92311,8275,8364,8152,8580,8152,48,741324,6182779518,0
92319,8275,8363,8152,8580,8152,49,746324,6224154518,0
92911,8277,8363,8152,8580,8152,50,746934,6229203488,0
92911,8274,8363,8152,8580,8152,51,751334,6265609088,0
92911,8273,8363,8152,8580,8152,52,753734,6285464288,0
92911,8273,8362,8152,8580,8152,53,754733,6293729015,0
92911,8270,8362,8152,8580,8152,54,756470,6308094005,0
92932,8260,8362,8152,8580,8152,55,757020,6312637005,0
92957,8260,8362,8152,8580,8152,56,757130,6313545605,0
93038,8250,8362,8152,8580,8152,57,759545,6333469355,0
93038,8240,8362,8152,8580,8152,58,760545,6341709355,0
