pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
3534722,19,38083774992,10774.19242361917,19,2401203,28,25868484131,10773.13502065423,13,15166985,4,163406989235,10773.861069619308,81,16300504,2,175622280096,10774.039876067636,87,1133519
