pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
474363,92,13256502390,27945.903010985257,100,442895,101,12372880950,27936.3753259802,93,0,0,0,0,0,31468,1,883621440,28080,7,31468
