time,last,close,open,high,low,count,volume,value,discarded
64132,33520,33573,0,0,0,0,0,0,0
90046,33600,33575,33600,33600,33600,1,45769,1537838400,0
90046,33600,33575,33600,33600,33600,2,50000,1680000000,0
90046,33600,33575,33600,33600,33600,3,53333,1791988800,0
90046,33600,33575,33600,33600,33600,4,53909,1811342400,0
90046,33600,33575,33600,33600,33600,5,53969,1813358400,0
90046,33600,33575,33600,33600,33600,6,54029,1815374400,0
90046,33600,33575,33600,33600,33600,7,54089,1817390400,0
90046,33600,33575,33600,33600,33600,8,54149,1819406400,0
90046,33600,33575,33600,33600,33600,9,54209,1821422400,0
90046,33600,33575,33600,33600,33600,10,54269,1823438400,0
90046,33600,33575,33600,33600,33600,11,54329,1825454400,0
90046,33600,33575,33600,33600,33600,12,54389,1827470400,0
90046,33600,33575,33600,33600,33600,13,54449,1829486400,0
90046,33600,33575,33600,33600,33600,14,54509,1831502400,0
90046,33600,33575,33600,33600,33600,15,54569,1833518400,0
90046,33600,33575,33600,33600,33600,16,54629,1835534400,0
90046,33600,33575,33600,33600,33600,17,54689,1837550400,0
90046,33600,33575,33600,33600,33600,18,54749,1839566400,0
90046,33600,33575,33600,33600,33600,19,54809,1841582400,0
90046,33600,33575,33600,33600,33600,20,54869,1843598400,0
90046,33600,33575,33600,33600,33600,21,54929,1845614400,0
90046,33600,33575,33600,33600,33600,22,54989,1847630400,0
90046,33600,33575,33600,33600,33600,23,55049,1849646400,0
90046,33600,33575,33600,33600,33600,24,55109,1851662400,0
90046,33600,33575,33600,33600,33600,25,55169,1853678400,0
90046,33600,33575,33600,33600,33600,26,55229,1855694400,0
90046,33600,33575,33600,33600,33600,27,55289,1857710400,0
90046,33600,33575,33600,33600,33600,28,55349,1859726400,0
90046,33600,33575,33600,33600,33600,29,55409,1861742400,0
90046,33600,33575,33600,33600,33600,30,55469,1863758400,0
90046,33600,33575,33600,33600,33600,31,55529,1865774400,0
90046,33600,33575,33600,33600,33600,32,55589,1867790400,0
90046,33600,33575,33600,33600,33600,33,55649,1869806400,0
90046,33600,33575,33600,33600,33600,34,55709,1871822400,0
90046,33600,33575,33600,33600,33600,35,55769,1873838400,0
90046,33600,33575,33600,33600,33600,36,55829,1875854400,0
90046,33600,33575,33600,33600,33600,37,55889,1877870400,0
90046,33600,33575,33600,33600,33600,38,55949,1879886400,0
90046,33600,33575,33600,33600,33600,39,56009,1881902400,0
90046,33600,33575,33600,33600,33600,40,56069,1883918400,0
90046,33600,33575,33600,33600,33600,41,56129,1885934400,0
90046,33600,33575,33600,33600,33600,42,56189,1887950400,0
90046,33600,33575,33600,33600,33600,43,56249,1889966400,0
90046,33600,33575,33600,33600,33600,44,56309,1891982400,0
90046,33600,33575,33600,33600,33600,45,56369,1893998400,0
90046,33600,33575,33600,33600,33600,46,56429,1896014400,0
90046,33600,33575,33600,33600,33600,47,56489,1898030400,0
90046,33600,33575,33600,33600,33600,48,56549,1900046400,0
