pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
12828142,1422,280775549910,21887.46818596177,70,6841161,1152,149427007140,21842.34622456627,37,5525019,13,121092044780,21917.036806570257,30,11512000,14,252440587550,21928.473553683114,63,5986981
