pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
94849904,7699,1203364636350,12687.04116295152,80,91560806,8881,1161844782360,12689.324538711466,78,23164992,20,295567992690,12759.25295765265,20,26454090,21,337087846680,12742.371658975984,22,3289098
