time,row,askcount,askvol,askprice,bidprice,bidvol,bidcount
63938,1,1,1114,19910,20470,250,1
63938,2,1,4000,19820,20500,19724,1
63938,3,1,1000,19800,20770,2983,1
63938,4,1,40000,19250,20800,4000,1
63938,5,3,2265,19080,20840,273,1
84501,1,1,37003,20880,20880,127480,7
84501,2,1,1114,19910,20990,6253,1
84501,3,1,4000,19820,21000,21886,1
84501,4,1,1000,19800,21080,14592,3
84501,5,1,40000,19250,21100,5650,3
84502,1,2,137003,21000,21000,155619,9
84502,2,1,1114,19910,21080,14592,3
84502,3,1,4000,19820,21100,5650,3
84502,4,1,1000,19800,21170,42065,3
84502,5,1,40000,19250,0,0,0
84502,1,3,237003,21150,21150,175861,15
84502,2,1,1114,19910,21170,42065,3
84502,3,1,4000,19820,0,0,0
84502,4,1,1000,19800,0,0,0
84502,1,5,319620,21150,21150,175861,15
84503,1,6,329620,21150,21150,175861,15
84503,1,7,334444,21150,21150,175861,15
84503,2,1,257,20470,21170,42065,3
84503,3,1,1114,19910,0,0,0
84503,4,1,4000,19820,0,0,0
84503,5,1,1000,19800,0,0,0
84503,1,9,534444,21150,21150,175861,15
84504,1,10,634444,21150,21150,175861,15
84504,1,11,734444,21150,21150,175861,15
84504,1,13,834444,21150,21150,175861,15
84504,1,14,934444,21150,21150,175861,15
84504,1,16,1134444,21150,21150,175861,15
84504,1,17,1234444,21150,21150,175861,15
84505,1,19,1434444,21150,21150,175861,15
84505,1,22,1638039,21150,21150,175861,15
84505,1,23,1685078,21150,21150,175861,15
84505,1,24,1689646,21150,21150,175861,15
84505,1,25,1694646,21150,21150,175861,15
84506,1,26,1707744,21150,21150,175861,15
84506,1,27,1774744,21150,21150,175861,15
84507,1,28,1782756,21150,21150,175861,15
84507,1,29,1792756,21150,21150,175861,15
84507,1,29,1792756,21150,21150,180318,16
84508,1,30,1839862,21150,21150,180318,16
84508,1,30,1839862,21150,21150,185318,17
84508,3,2,2114,19910,0,0,0
84508,1,31,1847862,21150,21150,185318,17
84509,1,32,1849730,21150,21150,185318,17
84509,1,33,1869730,21150,21150,185318,17
