pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
2041187,669,46938321070,22995.600633356964,92,2176752,5115,50083128300,23008.192159694812,98,173374,4,4009939410,23128.839445360896,8,37809,4,865132180,22881.646697876167,2,-135565
