time,row,askcount,askvol,askprice,bidprice,bidvol,bidcount
63938,1,0,0,0,6790,4999,1
63938,2,0,0,0,6800,15000,1
63938,3,0,0,0,6810,800,1
63938,4,0,0,0,6920,1750,1
63938,5,0,0,0,6990,11292,2
84500,1,1,2253,6190,6790,4999,1
84502,4,0,0,0,6830,50000,1
84502,5,0,0,0,6920,1750,1
84502,1,2,3073,6190,6790,4999,1
84505,1,3,8073,6190,6790,4999,1
84505,1,3,8073,6190,6190,200000,1
84505,2,0,0,0,6790,4999,1
84505,3,0,0,0,6800,15000,1
84505,4,0,0,0,6810,800,1
84505,5,0,0,0,6830,50000,1
84506,1,4,9073,6190,6190,200000,1
84508,5,0,0,0,6830,100571,2
84509,4,0,0,0,6810,100800,2
84509,5,0,0,0,6830,107312,3
84510,1,5,10675,6190,6190,200000,1
84515,1,6,91150,6190,6190,200000,1
84517,1,7,111150,6190,6190,200000,1
84518,5,0,0,0,6830,108866,4
84519,5,0,0,0,6830,110446,5
84523,1,8,123150,6190,6190,200000,1
84525,1,8,123150,6190,6190,245286,2
84530,3,0,0,0,6800,163000,2
84531,1,9,137635,6190,6190,245286,2
84532,1,9,137635,6190,6190,445286,3
84534,5,0,0,0,6830,114436,6
84535,5,0,0,0,6830,314436,7
84535,1,9,137635,6190,6190,645286,4
84537,3,0,0,0,6800,163785,3
84540,1,9,137635,6190,6190,700286,5
84546,5,0,0,0,6830,424399,8
84549,5,0,0,0,6830,427665,9
84559,5,0,0,0,6830,428185,10
84606,1,10,140035,6190,6190,700286,5
84606,1,10,140035,6190,6190,701254,6
84609,5,0,0,0,6830,430035,11
84610,5,0,0,0,6820,10000,1
84612,1,11,140850,6190,6190,701254,6
84615,1,12,141680,6190,6190,701254,6
84615,1,13,241680,6190,6190,701254,6
84618,1,14,242680,6190,6190,701254,6
84633,4,0,0,0,6810,101100,3
84645,1,15,250727,6190,6190,701254,6
84650,1,15,250727,6190,6190,801254,7
84651,1,16,260727,6190,6190,801254,7
84654,1,17,261527,6190,6190,801254,7
84657,4,0,0,0,6810,105545,4
84657,2,0,0,0,6790,6480,2
84659,5,0,0,0,6820,20000,2
84703,1,18,277446,6190,6190,801254,7
84704,1,19,422146,6190,6190,801254,7
84704,1,19,422146,6190,6190,1001254,8
84706,1,19,422146,6190,6190,1000286,7
84706,2,0,0,0,6600,968,1
84706,3,0,0,0,6790,6480,2
84706,4,0,0,0,6800,163785,3
84706,5,0,0,0,6810,105545,4
84717,1,19,422146,6190,6190,800286,6
84718,3,0,0,0,6790,21980,3
84718,1,19,422146,6190,6190,745286,5
84718,1,20,430194,6190,6190,745286,5
84724,3,0,0,0,6700,14000,1
84724,4,0,0,0,6790,21980,3
84724,5,0,0,0,6800,163785,3
84729,4,0,0,0,6790,123980,4
84732,1,20,430194,6190,6190,782286,6
84735,4,0,0,0,6790,21980,3
84751,1,21,440194,6190,6190,782286,6
84755,1,22,640194,6190,6190,782286,6
84755,1,23,840194,6190,6190,782286,6
84755,1,24,1040194,6190,6190,782286,6
84756,1,25,1174181,6190,6190,782286,6
84801,1,25,1174181,6190,6190,784786,7
84807,1,26,1175681,6190,6190,784786,7
84808,1,27,1176531,6190,6190,784786,7
84808,1,28,1186531,6190,6190,784786,7
84812,5,0,0,0,6800,165285,4
84818,1,29,1203431,6190,6190,784786,7
84824,1,30,1204881,6190,6190,784786,7
84830,1,31,1308581,6190,6190,784786,7
84835,1,32,1310190,6190,6190,784786,7
84835,4,0,0,0,6790,121980,4
84836,1,31,1309190,6190,6190,784786,7
84837,1,32,1310044,6190,6190,784786,7
84843,1,32,1306057,6190,6190,784786,7
84846,1,33,1310337,6190,6190,784786,7
84847,1,33,1310337,6190,6190,810233,8
84848,4,0,0,0,6750,9000,1
84848,5,0,0,0,6790,121980,4
84857,1,33,1310337,6190,6190,784786,7
84904,1,34,1311337,6190,6190,784786,7
84911,1,35,1511337,6190,6190,784786,7
84916,1,35,1511337,6190,6190,963866,8
84918,1,36,1519384,6190,6190,963866,8
84920,1,37,1520384,6190,6190,963866,8
84921,4,0,0,0,6750,9800,2
84922,1,38,1521994,6190,6190,963866,8
84926,1,39,1522994,6190,6190,963866,8
84926,1,40,1528672,6190,6190,963866,8
84927,1,40,1528672,6190,6190,784786,7
84929,3,0,0,0,6700,20602,2
84937,1,39,1328672,6190,6190,784786,7
84943,1,40,1333572,6190,6190,784786,7
84951,1,41,1334572,6190,6190,784786,7
84957,1,42,1336572,6190,6190,784786,7
85002,1,42,1336572,6190,6190,785386,8
85004,2,0,0,0,6550,1243,1
