pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
119855226,6190,1622405658900,13536.378120883941,70,100378992,9255,1356074563540,13509.545538572453,58,52542519,32,711328011080,13538.140626261182,30,72018753,31,977659106440,13575.062962281505,42,19476234
