time,row,askcount,askvol,askprice,bidprice,bidvol,bidcount
63938,1,1,300,22520,23550,20000,1
63938,2,2,478,22190,23930,3838,1
63938,3,0,0,0,24260,10000,1
63938,4,0,0,0,24490,1500,1
63938,5,0,0,0,24510,1312,4
84535,3,0,0,0,23940,10000,1
84535,4,0,0,0,24260,10000,1
84535,5,0,0,0,24490,1500,1
84553,2,1,1000,22330,23930,3838,1
84553,3,2,478,22190,23940,10000,1
84601,4,0,0,0,23990,10000,1
84601,5,0,0,0,24260,10000,1
84611,1,1,300,22520,23550,20480,2
84613,2,2,11000,22330,23930,3838,1
84731,1,1,300,22520,23490,20000,1
84731,2,2,11000,22330,23550,20480,2
84731,3,2,478,22190,23930,3838,1
84731,4,0,0,0,23940,10000,1
84731,5,0,0,0,23990,10000,1
84740,2,1,753,22350,23550,20480,2
84740,3,2,11000,22330,23930,3838,1
84740,4,2,478,22190,23940,10000,1
84740,1,1,300,22520,23450,10000,1
84740,2,1,753,22350,23490,20000,1
84740,3,2,11000,22330,23550,20480,2
84740,4,2,478,22190,23930,3838,1
84740,5,0,0,0,23940,10000,1
84754,3,3,12400,22330,23550,20480,2
84830,3,3,13000,22330,23550,20480,2
84837,3,4,13500,22330,23550,20480,2
85014,4,2,478,22190,23930,6738,2
85054,1,1,300,22520,22520,3412,1
85054,2,1,753,22350,23450,10000,1
85054,3,4,13500,22330,23490,20000,1
85054,4,2,478,22190,23550,20480,2
85054,5,0,0,0,23930,6738,2
85112,4,2,478,22190,23500,20000,1
85112,5,0,0,0,23550,20480,2
85202,1,1,300,22520,22520,4278,2
85248,1,2,700,22520,22520,4278,2
85432,3,5,15500,22330,23490,20000,1
85541,3,6,15725,22330,23490,20000,1
85556,5,0,0,0,23550,22630,3
85604,1,2,4400,22600,22600,4278,2
85604,2,1,300,22520,23450,10000,1
85604,3,1,753,22350,23490,20000,1
85604,4,6,15725,22330,23500,20000,1
85604,5,2,478,22190,23550,22630,3
85711,2,1,300,22520,23430,446,1
85711,3,1,753,22350,23450,10000,1
85711,4,6,15725,22330,23490,20000,1
85711,5,2,478,22190,23500,20000,1
85742,3,1,753,22350,23440,1500,1
85742,4,6,15725,22330,23450,10000,1
85742,5,2,478,22190,23490,20000,1
85837,2,1,300,22520,23400,10000,1
85837,3,1,753,22350,23430,446,1
85837,4,6,15725,22330,23440,1500,1
85837,5,2,478,22190,23450,10000,1
85940,3,1,500,22360,23430,446,1
85940,4,1,753,22350,23440,1500,1
85940,5,6,15725,22330,23450,10000,1
85957,1,3,5400,22600,22600,4278,2
90000,2,1,300,22520,23390,3864,1
90000,3,1,500,22360,23400,10000,1
90000,4,1,753,22350,23430,446,1
90000,5,6,15725,22330,23440,1500,1
90001,1,4,6400,22600,22600,4278,2
90019,1,1,2122,22600,23390,3864,1
90019,2,1,300,22520,23400,10000,1
90019,3,1,500,22360,23430,446,1
90019,4,1,753,22350,23440,1500,1
90019,5,6,15725,22330,23450,10000,1
90025,1,1,2122,22600,23380,2000,1
90025,2,1,300,22520,23390,3864,1
90025,3,1,500,22360,23400,10000,1
90025,4,1,753,22350,23430,446,1
90025,5,6,15725,22330,23440,1500,1
90036,1,1,2122,22600,23300,37470,1
90036,2,1,300,22520,23380,2000,1
90036,3,1,500,22360,23390,3864,1
90036,4,1,753,22350,23400,10000,1
90036,5,6,15725,22330,23430,446,1
90049,1,1,2122,22600,23250,10000,1
90049,2,1,300,22520,23300,37470,1
90049,3,1,500,22360,23380,2000,1
90049,4,1,753,22350,23390,3864,1
90058,2,1,300,22520,23280,3864,1
