time,row,askcount,askvol,askprice,bidprice,bidvol,bidcount
63938,1,1,27984,2464,2630,50000,1
63938,2,2,20000,1664,2679,7500,1
63938,3,0,0,0,2690,100000,1
63938,4,0,0,0,2699,100000,1
63938,5,0,0,0,2700,1950,1
84552,4,0,0,0,2698,1900,1
84552,5,0,0,0,2699,100000,1
84554,1,1,8500,2470,2630,50000,1
84554,2,1,27984,2464,2679,7500,1
84554,3,2,20000,1664,2690,100000,1
84602,1,1,8500,2470,2583,60000,1
84602,2,1,27984,2464,2630,50000,1
84602,3,2,20000,1664,2679,7500,1
84602,4,0,0,0,2690,100000,1
84602,5,0,0,0,2698,1900,1
84604,1,1,5000,2550,2583,60000,1
84604,2,1,8500,2470,2630,50000,1
84604,3,1,27984,2464,2679,7500,1
84604,4,2,20000,1664,2690,100000,1
84622,4,1,4000,2454,2690,100000,1
84622,5,2,20000,1664,2698,1900,1
84635,2,1,5545,2490,2630,50000,1
84635,3,1,8500,2470,2679,7500,1
84635,4,1,27984,2464,2690,100000,1
84635,5,1,4000,2454,2698,1900,1
84652,4,1,27984,2464,2690,100700,2
84655,5,2,26222,2454,2698,1900,1
84709,5,3,28267,2454,2698,1900,1
84727,1,2,6962,2550,2583,60000,1
84738,1,1,1962,2550,2583,60000,1
84819,5,4,30367,2454,2698,1900,1
84833,5,5,33267,2454,2698,1900,1
84859,5,1,3000,2455,2698,1900,1
84906,3,2,10600,2470,2679,7500,1
85051,5,1,3000,2455,2695,4000,1
85056,1,1,1909,2583,2583,60000,1
85056,2,1,1962,2550,2630,50000,1
85056,3,1,5545,2490,2679,7500,1
85056,4,2,10600,2470,2690,100700,2
85056,5,1,27984,2464,2695,4000,1
85138,4,3,130600,2470,2690,100700,2
85157,3,2,55545,2490,2679,7500,1
85350,5,1,27984,2464,2698,1900,1
85351,1,1,1909,2583,2583,65000,2
85354,1,1,1909,2583,2583,65321,3
85410,3,2,55545,2490,2655,2000,1
85410,4,3,130600,2470,2679,7500,1
85410,5,1,27984,2464,2690,100700,2
85411,1,1,1909,2580,2580,5321,2
85411,2,1,1962,2550,2583,65000,2
85411,3,2,55545,2490,2630,50000,1
85411,4,3,130600,2470,2655,2000,1
85411,5,1,27984,2464,2679,7500,1
85432,5,2,36196,2464,2679,7500,1
85539,3,2,55545,2490,2628,20000,1
85539,4,3,130600,2470,2630,50000,1
85539,5,2,36196,2464,2655,2000,1
85643,3,2,55545,2490,2600,16821,1
85643,4,3,130600,2470,2628,20000,1
85643,5,2,36196,2464,2630,50000,1
85805,5,3,136196,2464,2630,50000,1
85818,3,2,55545,2490,2600,26821,2
85836,4,4,132850,2470,2628,20000,1
85839,3,3,355545,2490,2600,26821,2
85840,1,1,1909,2580,2580,6541,3
85901,3,1,150000,2491,2600,26821,2
85901,4,3,355545,2490,2628,20000,1
85901,5,4,132850,2470,2630,50000,1
85913,1,1,1909,2580,2580,8542,4
85922,3,1,150000,2491,2590,2001,1
85922,4,3,355545,2490,2600,26821,2
85922,5,4,132850,2470,2628,20000,1
85950,1,1,1909,2577,2577,15321,2
85950,2,1,1962,2550,2580,8221,3
85950,3,1,150000,2491,2583,65000,2
85950,4,3,355545,2490,2590,2001,1
85950,5,4,132850,2470,2600,26821,2
