pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
709223,228,51774916500,73002.30886477172,87,437223,304,31868501260,72888.43738778609,54,108000,2,7901655460,73163.47648148148,13,380000,3,27808070700,73179.13342105263,46,272000
