pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
17183974,468,64433040647,3749.6006829968433,88,19328650,602,72511476508,3751.502381594162,99,2400000,2,9039560581,3766.4835754166666,12,255324,3,961124720,3764.3336309943443,1,-2144676
