,DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD,DATETIME
95,2020.12.06,09:50:00,108530,108980,107850,108350,4021,2228414,10,2020-12-06 09:50:00
96,2020.12.06,09:55:00,108350,109100,108210,109000,5550,2574534,10,2020-12-06 09:55:00
97,2020.12.06,10:00:00,109050,109680,108880,109620,5767,3960813,10,2020-12-06 10:00:00
98,2020.12.06,10:05:00,109600,110000,108350,109590,5400,2658875,10,2020-12-06 10:05:00
99,2020.12.06,10:10:00,109600,109950,109220,109300,3753,1854166,10,2020-12-06 10:10:00
100,2020.12.06,10:15:00,109300,109770,109280,109690,3413,1201683,10,2020-12-06 10:15:00
101,2020.12.06,10:20:00,109690,109710,109010,109700,3437,1507534,10,2020-12-06 10:20:00
102,2020.12.06,10:25:00,109700,110000,109000,109540,4608,2483793,10,2020-12-06 10:25:00
103,2020.12.06,10:30:00,109540,109650,109100,109130,2795,1576800,10,2020-12-06 10:30:00
104,2020.12.06,10:35:00,109130,109300,108760,108780,2661,1206286,10,2020-12-06 10:35:00
105,2020.12.06,10:40:00,108780,109170,108770,109100,2790,1197323,10,2020-12-06 10:40:00
106,2020.12.06,10:45:00,109070,109110,108550,108550,2336,1119679,10,2020-12-06 10:45:00
107,2020.12.06,10:50:00,108550,108700,108500,108660,2348,813369,10,2020-12-06 10:50:00
108,2020.12.06,10:55:00,108660,109000,108630,108770,2407,888202,10,2020-12-06 10:55:00
109,2020.12.06,11:00:00,108770,108800,108030,108110,2091,1016103,10,2020-12-06 11:00:00
110,2020.12.06,11:05:00,108110,108350,108080,108080,2164,901524,10,2020-12-06 11:05:00
111,2020.12.06,11:10:00,108080,108150,107080,107810,3312,1761684,10,2020-12-06 11:10:00
112,2020.12.06,11:15:00,107830,108100,107130,107230,2780,1468248,10,2020-12-06 11:15:00
113,2020.12.06,11:20:00,107220,107740,107210,107310,2420,864200,10,2020-12-06 11:20:00
114,2020.12.06,11:25:00,107310,107470,107010,107440,2937,1180484,10,2020-12-06 11:25:00
115,2020.12.06,11:30:00,107450,107490,107050,107210,2504,1002194,10,2020-12-06 11:30:00
116,2020.12.06,11:35:00,107210,107350,107180,107210,2125,731019,10,2020-12-06 11:35:00
117,2020.12.06,11:40:00,107210,107210,107020,107020,2141,760435,10,2020-12-06 11:40:00
118,2020.12.06,11:45:00,107020,107110,106990,107000,3865,2557783,10,2020-12-06 11:45:00
119,2020.12.06,11:50:00,106990,107000,106050,106600,2969,1360907,10,2020-12-06 11:50:00
120,2020.12.06,11:55:00,106620,106810,106230,106230,2030,757136,10,2020-12-06 11:55:00
121,2020.12.06,12:00:00,106250,106510,106130,106500,2711,866377,10,2020-12-06 12:00:00
122,2020.12.06,12:05:00,106490,106790,106490,106600,2216,818854,10,2020-12-06 12:05:00
123,2020.12.06,12:10:00,106580,106660,106550,106600,2105,686021,10,2020-12-06 12:10:00
124,2020.12.06,12:15:00,106600,106740,106550,106730,2369,956785,10,2020-12-06 12:15:00
125,2020.12.06,12:20:00,106730,107310,106660,107300,2533,839047,10,2020-12-06 12:20:00
126,2020.12.06,12:25:00,107300,107470,107000,107170,3824,2224270,0,2020-12-06 12:25:00
127,2020.12.07,09:00:00,106750,106750,105830,105900,1061,733871,10,2020-12-07 09:00:00
128,2020.12.07,09:05:00,105900,106350,104750,105010,5200,2098255,10,2020-12-07 09:05:00
129,2020.12.07,09:10:00,105000,105820,105000,105300,4655,1931463,10,2020-12-07 09:10:00
130,2020.12.07,09:15:00,105300,106690,105250,105990,4244,2194504,10,2020-12-07 09:15:00
131,2020.12.07,09:20:00,105970,106200,105500,105690,3391,1479627,10,2020-12-07 09:20:00
132,2020.12.07,09:25:00,105650,106800,105570,106230,4514,1875892,10,2020-12-07 09:25:00
133,2020.12.07,09:30:00,106230,107480,106230,107030,4476,2107843,10,2020-12-07 09:30:00
134,2020.12.07,09:35:00,107030,107500,107000,107500,4374,1888937,10,2020-12-07 09:35:00
135,2020.12.07,09:40:00,107500,107590,106300,106300,2808,2149555,10,2020-12-07 09:40:00
136,2020.12.07,09:45:00,106300,106300,105900,105900,3189,2575104,10,2020-12-07 09:45:00
137,2020.12.07,09:50:00,105900,106000,105580,105780,3293,1460747,10,2020-12-07 09:50:00
138,2020.12.07,09:55:00,105720,105860,104950,104990,3235,1889384,10,2020-12-07 09:55:00
139,2020.12.07,10:00:00,104980,105250,104800,104980,3859,2572904,10,2020-12-07 10:00:00
140,2020.12.07,10:05:00,104990,105010,104690,104860,4063,1723074,10,2020-12-07 10:05:00
141,2020.12.07,10:10:00,104870,104970,104860,104900,3531,1176690,10,2020-12-07 10:10:00
142,2020.12.07,10:15:00,104910,104910,104830,104830,4370,1433641,10,2020-12-07 10:15:00
143,2020.12.07,10:20:00,104830,105380,104800,105100,4587,1548801,10,2020-12-07 10:20:00
144,2020.12.07,10:25:00,105100,105200,104900,104980,3510,1314131,10,2020-12-07 10:25:00
145,2020.12.07,10:30:00,104930,105000,104790,104790,3577,1192552,10,2020-12-07 10:30:00
146,2020.12.07,10:35:00,104780,104800,104600,104610,3494,1053257,10,2020-12-07 10:35:00
147,2020.12.07,10:40:00,104610,104620,104210,104220,3464,1176696,10,2020-12-07 10:40:00
148,2020.12.07,10:45:00,104210,104660,104210,104500,3655,1126432,10,2020-12-07 10:45:00
149,2020.12.07,10:50:00,104510,104520,104200,104200,2825,818943,10,2020-12-07 10:50:00
150,2020.12.07,10:55:00,104200,104220,104000,104100,3803,1269107,10,2020-12-07 10:55:00
151,2020.12.07,11:00:00,104100,104120,103800,103800,3427,1071055,10,2020-12-07 11:00:00
152,2020.12.07,11:05:00,103800,103970,103560,103820,3470,1050779,10,2020-12-07 11:05:00
153,2020.12.07,11:10:00,103820,103820,103500,103500,3343,1266470,10,2020-12-07 11:10:00
154,2020.12.07,11:15:00,103510,103850,103400,103770,4043,1315450,10,2020-12-07 11:15:00
155,2020.12.07,11:20:00,103770,103800,103320,103320,2901,1144231,10,2020-12-07 11:20:00
156,2020.12.07,11:25:00,103330,103400,103200,103350,3437,1081900,10,2020-12-07 11:25:00
157,2020.12.07,11:30:00,103340,103350,103000,103010,3144,998531,10,2020-12-07 11:30:00
158,2020.12.07,11:35:00,103010,103060,103000,103020,4085,1304654,10,2020-12-07 11:35:00
159,2020.12.07,11:40:00,103030,103100,103000,103000,3526,1164226,10,2020-12-07 11:40:00
160,2020.12.07,11:45:00,103010,103010,102500,102540,3751,1999836,10,2020-12-07 11:45:00
161,2020.12.07,11:50:00,102540,102700,102500,102500,3798,971876,10,2020-12-07 11:50:00
162,2020.12.07,11:55:00,102500,102520,101700,101700,3923,1343598,10,2020-12-07 11:55:00
163,2020.12.07,12:00:00,101710,102490,101070,102450,4713,1462742,10,2020-12-07 12:00:00
164,2020.12.07,12:05:00,102480,102520,101620,101630,3957,1023211,10,2020-12-07 12:05:00
165,2020.12.07,12:10:00,101630,101650,101190,101370,4549,1192494,10,2020-12-07 12:10:00
166,2020.12.07,12:15:00,101410,102250,101370,101550,4223,1279571,10,2020-12-07 12:15:00
167,2020.12.07,12:20:00,101560,102200,101540,102100,4035,1266021,10,2020-12-07 12:20:00
168,2020.12.07,12:25:00,102100,102200,101900,102150,4685,1921793,0,2020-12-07 12:25:00
169,2020.12.08,09:00:00,103100,103500,102910,102910,3299,1355431,0,2020-12-08 09:00:00
170,2020.12.08,09:05:00,102950,103230,102150,102510,3957,1508159,10,2020-12-08 09:05:00
171,2020.12.08,09:10:00,102510,102740,102000,102000,3531,1228128,10,2020-12-08 09:10:00
172,2020.12.08,09:15:00,102000,102020,101010,101310,4971,1555929,10,2020-12-08 09:15:00
173,2020.12.08,09:20:00,101300,102000,101260,101370,4503,1247123,10,2020-12-08 09:20:00
174,2020.12.08,09:25:00,101380,101700,101330,101330,3502,909811,10,2020-12-08 09:25:00
175,2020.12.08,09:30:00,101340,101350,101230,101230,4205,1171207,10,2020-12-08 09:30:00
176,2020.12.08,09:35:00,101230,101240,101030,101040,3558,896027,10,2020-12-08 09:35:00
177,2020.12.08,09:40:00,101030,101050,101000,101000,4567,1582770,10,2020-12-08 09:40:00
178,2020.12.08,09:45:00,101000,101020,100350,100350,4413,1831386,10,2020-12-08 09:45:00
179,2020.12.08,09:50:00,100400,100700,100210,100500,4577,1274487,10,2020-12-08 09:50:00
180,2020.12.08,09:55:00,100500,100500,100100,100110,3694,882312,10,2020-12-08 09:55:00
181,2020.12.08,10:00:00,100100,100240,100060,100160,4615,1210583,10,2020-12-08 10:00:00
182,2020.12.08,10:05:00,100150,100410,100110,100400,4106,1094478,10,2020-12-08 10:05:00
183,2020.12.08,10:10:00,100400,101520,100400,101300,4424,1404537,10,2020-12-08 10:10:00
184,2020.12.08,10:15:00,101350,102260,101200,101600,3520,1818188,10,2020-12-08 10:15:00
185,2020.12.08,10:20:00,101600,102200,101330,101570,2290,865089,10,2020-12-08 10:20:00
186,2020.12.08,10:25:00,101570,101820,101350,101530,3011,765892,10,2020-12-08 10:25:00
187,2020.12.08,10:30:00,101530,101850,101520,101570,2071,613623,10,2020-12-08 10:30:00
188,2020.12.08,10:35:00,101570,101590,101020,101100,2293,731463,10,2020-12-08 10:35:00
189,2020.12.08,10:40:00,101100,101270,101100,101180,2668,671782,10,2020-12-08 10:40:00
190,2020.12.08,10:45:00,101180,101950,101160,101910,3467,1161212,10,2020-12-08 10:45:00
191,2020.12.08,10:50:00,101910,102180,101490,101500,2919,1188463,10,2020-12-08 10:50:00
192,2020.12.08,10:55:00,101500,101700,101400,101420,2270,675792,10,2020-12-08 10:55:00
193,2020.12.08,11:00:00,101420,101600,101320,101550,2816,689678,10,2020-12-08 11:00:00
194,2020.12.08,11:05:00,101550,101610,101390,101390,2376,724608,10,2020-12-08 11:05:00
195,2020.12.08,11:10:00,101390,101390,101190,101190,2512,713452,10,2020-12-08 11:10:00
196,2020.12.08,11:15:00,101200,101200,100850,100900,3186,996394,10,2020-12-08 11:15:00
197,2020.12.08,11:20:00,100890,100940,100850,100880,3304,893062,10,2020-12-08 11:20:00
198,2020.12.08,11:25:00,100880,100980,100880,100940,2804,619962,10,2020-12-08 11:25:00
199,2020.12.08,11:30:00,100940,100960,100500,100510,2905,830821,10,2020-12-08 11:30:00
200,2020.12.08,11:35:00,100510,100800,100510,100700,3094,687011,10,2020-12-08 11:35:00
201,2020.12.08,11:40:00,100710,100730,100630,100630,2295,489725,10,2020-12-08 11:40:00
202,2020.12.08,11:45:00,100630,100640,100500,100500,3102,734599,10,2020-12-08 11:45:00
203,2020.12.08,11:50:00,100500,100510,100310,100310,2581,524442,10,2020-12-08 11:50:00
204,2020.12.08,11:55:00,100320,100410,100280,100390,3394,690790,10,2020-12-08 11:55:00
205,2020.12.08,12:00:00,100390,100400,100350,100390,2785,637558,10,2020-12-08 12:00:00
206,2020.12.08,12:05:00,100380,100440,100360,100430,3186,789932,10,2020-12-08 12:05:00
207,2020.12.08,12:10:00,100430,100450,100320,100320,3176,839739,10,2020-12-08 12:10:00
208,2020.12.08,12:15:00,100320,100330,100100,100130,4393,1116532,10,2020-12-08 12:15:00
209,2020.12.08,12:20:00,100130,100280,100130,100210,4351,1067007,10,2020-12-08 12:20:00
210,2020.12.08,12:25:00,100230,100390,100200,100390,4542,1055297,0,2020-12-08 12:25:00
211,2020.12.09,09:00:00,100710,101000,100710,100850,3145,1024140,0,2020-12-09 09:00:00
212,2020.12.09,09:05:00,100850,101990,100500,101550,4531,1930401,10,2020-12-09 09:05:00
213,2020.12.09,09:10:00,101550,101700,101000,101210,3554,1134755,10,2020-12-09 09:10:00
214,2020.12.09,09:15:00,101200,101310,100600,100610,3013,1691057,10,2020-12-09 09:15:00
215,2020.12.09,09:20:00,100600,100620,100300,100300,3844,1400045,10,2020-12-09 09:20:00
216,2020.12.09,09:25:00,100300,100440,100080,100420,5197,1382741,10,2020-12-09 09:25:00
217,2020.12.09,09:30:00,100420,100570,100200,100340,3549,1012791,10,2020-12-09 09:30:00
218,2020.12.09,09:35:00,100320,100350,100110,100120,3077,765604,10,2020-12-09 09:35:00
219,2020.12.09,09:40:00,100120,100180,100100,100100,3758,834201,10,2020-12-09 09:40:00
220,2020.12.09,09:45:00,100110,100130,100080,100090,3508,804712,10,2020-12-09 09:45:00
221,2020.12.09,09:50:00,100090,100100,100030,100040,3756,1028360,10,2020-12-09 09:50:00
222,2020.12.09,09:55:00,100050,100060,100040,100050,3629,797047,10,2020-12-09 09:55:00
223,2020.12.09,10:00:00,100050,100060,100020,100030,3543,1049926,10,2020-12-09 10:00:00
224,2020.12.09,10:05:00,100030,100090,100020,100080,3465,938732,10,2020-12-09 10:05:00
225,2020.12.09,10:10:00,100080,100150,100030,100040,3547,787701,10,2020-12-09 10:10:00
226,2020.12.09,10:15:00,100040,100050,100010,100020,3342,932171,10,2020-12-09 10:15:00
227,2020.12.09,10:20:00,100020,100040,100010,100010,3123,816112,10,2020-12-09 10:20:00
228,2020.12.09,10:25:00,100010,100030,100010,100010,3479,934339,10,2020-12-09 10:25:00
229,2020.12.09,10:30:00,100010,100030,100000,100000,3309,2304306,10,2020-12-09 10:30:00
230,2020.12.09,10:35:00,100000,100030,100000,100010,3371,1127194,10,2020-12-09 10:35:00
231,2020.12.09,10:40:00,100010,100060,100010,100050,2941,704887,10,2020-12-09 10:40:00
232,2020.12.09,10:45:00,100050,100120,100040,100090,3153,823427,10,2020-12-09 10:45:00
233,2020.12.09,10:50:00,100090,100120,100050,100050,2329,543379,10,2020-12-09 10:50:00
234,2020.12.09,10:55:00,100060,100060,100000,100000,2834,882098,10,2020-12-09 10:55:00
235,2020.12.09,11:00:00,100000,100020,100000,100000,2777,821435,10,2020-12-09 11:00:00
236,2020.12.09,11:05:00,100000,100020,100000,100010,2912,678881,10,2020-12-09 11:05:00
237,2020.12.09,11:10:00,100010,100030,100010,100010,2852,592708,10,2020-12-09 11:10:00
238,2020.12.09,11:15:00,100010,100030,100000,100010,2872,825566,10,2020-12-09 11:15:00
239,2020.12.09,11:20:00,100000,100020,100000,100010,2961,666160,10,2020-12-09 11:20:00
240,2020.12.09,11:25:00,100010,100030,100010,100020,2820,566562,10,2020-12-09 11:25:00
241,2020.12.09,11:30:00,100020,100150,100000,100050,3697,1156285,10,2020-12-09 11:30:00
242,2020.12.09,11:35:00,100050,100080,100020,100020,2276,551339,10,2020-12-09 11:35:00
243,2020.12.09,11:40:00,100020,100060,100020,100040,2629,642118,10,2020-12-09 11:40:00
244,2020.12.09,11:45:00,100050,100360,100040,100360,3267,840328,10,2020-12-09 11:45:00
245,2020.12.09,11:50:00,100360,100500,100210,100250,2844,963873,10,2020-12-09 11:50:00
246,2020.12.09,11:55:00,100240,100250,100130,100130,2371,640091,10,2020-12-09 11:55:00
247,2020.12.09,12:00:00,100140,100240,100100,100210,2369,564566,10,2020-12-09 12:00:00
248,2020.12.09,12:05:00,100220,100580,100220,100400,2764,932198,10,2020-12-09 12:05:00
249,2020.12.09,12:10:00,100400,100500,100220,100250,1972,588068,10,2020-12-09 12:10:00
250,2020.12.09,12:15:00,100250,100260,100160,100170,2488,736548,10,2020-12-09 12:15:00
251,2020.12.09,12:20:00,100170,100240,100150,100180,2981,965001,10,2020-12-09 12:20:00
252,2020.12.09,12:25:00,100180,100200,100100,100190,3265,1231911,0,2020-12-09 12:25:00
253,2020.12.12,09:00:00,100800,101500,100190,101400,2794,1392028,10,2020-12-12 09:00:00
254,2020.12.12,09:05:00,101450,101450,100410,100420,3864,1780063,10,2020-12-12 09:05:00
255,2020.12.12,09:10:00,100420,100650,100400,100460,3577,1279178,10,2020-12-12 09:10:00
256,2020.12.12,09:15:00,100460,100480,100020,100020,3852,1202917,10,2020-12-12 09:15:00
257,2020.12.12,09:20:00,100030,100050,100010,100010,4840,1410175,10,2020-12-12 09:20:00
258,2020.12.12,09:25:00,100010,100290,100010,100260,4148,1227773,10,2020-12-12 09:25:00
259,2020.12.12,09:30:00,100260,100270,100060,100090,2733,808146,10,2020-12-12 09:30:00
260,2020.12.12,09:35:00,100080,100100,100080,100080,2861,759329,10,2020-12-12 09:35:00
261,2020.12.12,09:40:00,100090,100090,100020,100020,3255,739282,10,2020-12-12 09:40:00
262,2020.12.12,09:45:00,100020,100080,100020,100030,2995,987834,10,2020-12-12 09:45:00
263,2020.12.12,09:50:00,100030,100600,100030,100400,5143,1774849,10,2020-12-12 09:50:00
264,2020.12.12,09:55:00,100400,100600,100170,100580,3032,1013182,10,2020-12-12 09:55:00
265,2020.12.12,10:00:00,100580,100990,100420,100440,3109,1184466,10,2020-12-12 10:00:00
266,2020.12.12,10:05:00,100440,100500,100260,100270,2400,921239,10,2020-12-12 10:05:00
267,2020.12.12,10:10:00,100270,100290,100100,100110,2404,741504,10,2020-12-12 10:10:00
268,2020.12.12,10:15:00,100110,100230,100100,100120,2612,747829,10,2020-12-12 10:15:00
269,2020.12.12,10:20:00,100120,100130,100070,100070,2339,702809,10,2020-12-12 10:20:00
270,2020.12.12,10:25:00,100080,100090,100050,100050,2429,726758,10,2020-12-12 10:25:00
271,2020.12.12,10:30:00,100050,100060,100030,100050,2423,720332,10,2020-12-12 10:30:00
272,2020.12.12,10:35:00,100040,100050,100020,100030,2327,647222,10,2020-12-12 10:35:00
273,2020.12.12,10:40:00,100030,100040,100010,100020,2796,1074600,10,2020-12-12 10:40:00
274,2020.12.12,10:45:00,100030,100030,100010,100010,2658,815399,10,2020-12-12 10:45:00
275,2020.12.12,10:50:00,100020,100030,100010,100020,2467,722940,10,2020-12-12 10:50:00
276,2020.12.12,10:55:00,100020,100020,100010,100010,2519,788970,10,2020-12-12 10:55:00
277,2020.12.12,11:00:00,100010,100020,100000,100010,2491,834979,10,2020-12-12 11:00:00
278,2020.12.12,11:05:00,100010,100020,100000,100000,2307,773173,10,2020-12-12 11:05:00
279,2020.12.12,11:10:00,100010,100020,100000,100010,2327,638501,10,2020-12-12 11:10:00
280,2020.12.12,11:15:00,100010,100020,100000,100000,2209,848462,10,2020-12-12 11:15:00
281,2020.12.12,11:20:00,100000,100020,100000,100010,2317,760298,10,2020-12-12 11:20:00
282,2020.12.12,11:25:00,100020,100020,100000,100000,2160,622711,10,2020-12-12 11:25:00
283,2020.12.12,11:30:00,100000,100020,100000,100010,2161,1280711,10,2020-12-12 11:30:00
284,2020.12.12,11:35:00,100000,100020,99560,100010,5405,7965646,10,2020-12-12 11:35:00
