pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
31398918,501,428566460110,13649.083707597822,74,25625131,2050,349905927580,13654.795660556818,61,10938899,7,149808430290,13695.019059047898,26,16712686,17,228468962820,13670.391630645128,39,5773787
