pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
7947566,1527,227915633100,28677.413072127994,71,6106812,1000,174769880690,28618.840843634945,55,3173300,10,90577445050,28543.612343617056,29,5014054,12,143723197460,28664.070522575144,45,1840754
