time,row,askcount,askvol,askprice,bidprice,bidvol,bidcount
63938,1,1,510,14820,14990,1000,1
63938,2,1,345,14650,15000,300,1
63938,3,1,3000,14550,15050,800,2
63938,4,1,2000,14540,15110,300,1
63938,5,2,1500,14530,15150,130,1
84504,2,1,455,14760,15000,300,1
84504,3,1,345,14650,15050,800,2
84504,4,1,3000,14550,15110,300,1
84504,5,1,2000,14540,15150,130,1
84536,1,1,510,14820,14820,300,1
84536,2,1,455,14760,14990,1000,1
84536,3,1,345,14650,15000,300,1
84536,4,1,3000,14550,15050,800,2
84536,5,1,2000,14540,15110,300,1
84542,1,1,510,14820,14820,600,2
84549,5,2,2700,14540,15110,300,1
84554,1,1,510,14820,14820,900,3
84630,2,1,455,14760,14830,300,1
84630,3,1,345,14650,14990,1000,1
84630,4,1,3000,14550,15000,300,1
84630,5,2,2700,14540,15050,800,2
84638,1,2,1182,14820,14820,900,3
84655,1,1,11416,14930,14930,1200,4
84655,2,2,1182,14820,14990,1000,1
84655,3,1,455,14760,15000,300,1
84655,4,1,345,14650,15050,800,2
84655,5,1,3000,14550,15110,300,1
84706,1,2,1182,14820,14820,900,3
84706,2,1,455,14760,14830,300,1
84706,3,1,345,14650,14990,1000,1
84706,4,1,3000,14550,15000,300,1
84706,5,2,2700,14540,15050,800,2
84749,1,2,1182,14820,14820,1200,4
84750,2,1,465,14680,14830,300,1
84759,1,2,1182,14820,14820,1500,5
84819,5,2,2700,14540,15050,22117,3
84822,1,2,1182,14820,14820,1800,6
84838,5,3,3500,14540,15050,22117,3
84841,2,2,810,14650,14830,300,1
84841,3,1,3000,14550,14990,1000,1
84841,4,3,3500,14540,15000,300,1
84841,5,2,1500,14530,15050,22117,3
84852,5,2,1500,14530,15050,800,2
84855,1,2,1182,14820,14820,2100,7
84912,1,2,1182,14820,14820,2400,8
84918,1,2,1182,14820,14820,2700,9
84930,1,2,1182,14820,14820,3000,10
85021,1,2,1182,14820,14820,3300,11
85031,1,2,1182,14820,14820,3600,12
85034,3,1,3000,14550,14840,300,1
85034,4,3,3500,14540,14990,1000,1
85034,5,2,1500,14530,15000,300,1
85048,4,3,3500,14540,14850,408,1
85048,5,2,1500,14530,14990,1000,1
85050,1,2,1182,14820,14820,3900,13
85057,1,2,1182,14820,14820,4200,14
85102,1,3,2664,14820,14820,4200,14
85110,1,3,2664,14820,14820,4500,15
85110,2,2,810,14650,14830,600,2
85111,1,3,2664,14820,14820,5000,16
85127,1,3,2664,14820,14820,5300,17
85132,1,3,2664,14820,14820,5600,18
85136,5,2,1500,14530,14930,300,1
85141,5,2,1500,14530,14930,600,2
85147,1,3,2664,14800,14800,7550,3
85147,2,2,810,14650,14820,5000,16
85147,3,1,3000,14550,14830,600,2
85147,4,3,3500,14540,14840,300,1
85147,5,2,1500,14530,14850,408,1
85157,1,3,2664,14800,14800,7850,4
85157,1,3,2664,14800,14800,8150,5
85215,1,3,2664,14800,14800,8777,6
85230,1,3,2664,14800,14800,9322,7
85244,1,4,3673,14800,14800,9322,7
85246,1,5,6072,14800,14800,9322,7
85253,1,6,6772,14800,14800,9322,7
85302,1,6,6772,14800,14800,9622,8
85306,1,7,7472,14800,14800,9622,8
85311,1,7,7472,14800,14800,9921,9
85321,1,6,6772,14800,14800,9921,9
85325,4,2,2800,14540,14840,300,1
85325,5,3,2200,14530,14850,408,1
85327,1,6,6772,14800,14800,13621,10
85329,1,6,6772,14800,14800,14021,11
85348,1,7,7172,14800,14800,14021,11
85348,1,7,7172,14800,14800,14321,12
85359,2,1,400,14710,14820,5000,16
85359,3,2,810,14650,14830,600,2
85359,4,1,3000,14550,14840,300,1
85359,5,2,2800,14540,14850,408,1
85406,1,7,7172,14800,14800,14621,13
85419,1,7,7172,14800,14800,14221,12
85446,5,2,2800,14540,14850,708,2
85447,4,1,2000,14560,14840,300,1
85447,5,1,3000,14550,14850,708,2
85500,1,7,7172,14800,14800,14520,13
85525,1,8,8507,14800,14800,14520,13
85532,1,8,8507,14800,14800,14820,14
85617,3,3,1310,14650,14830,600,2
85630,1,8,8507,14800,14800,15120,15
85650,1,8,8507,14800,14800,15474,16
85655,2,2,900,14710,14820,5000,16
85657,1,8,8507,14800,14800,16474,17
85705,5,1,3000,14550,14850,1221,3
85726,3,1,5900,14660,14830,600,2
85726,4,3,1310,14650,14840,300,1
85726,5,1,2000,14560,14850,1221,3
85736,1,9,8907,14800,14800,16474,17
85751,5,2,2350,14560,14850,1221,3
85753,1,9,8907,14800,14800,16860,18
85814,1,9,8907,14800,14800,17160,19
85818,5,1,1100,14600,14850,1221,3
