pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
20459011,5247,796804741510,38946.395869771026,90,22728527,4648,884893805870,38933.17881400761,100,2283516,15,88638664360,38816.7476645664,10,14000,2,549600000,39257.142857142855,0,-2269516
