time,row,askcount,askvol,askprice,bidprice,bidvol,bidcount
63127,1,3,5019,12224,0,0,0
63127,2,3,8490,10581,0,0,0
63127,3,1,1020,9800,0,0,0
63127,4,1,3000,9782,0,0,0
63127,5,0,0,0,0,0,0
84509,1,4,9204,12224,0,0,0
84510,1,1,39000,12732,0,0,0
84510,2,4,9204,12224,0,0,0
84510,3,3,8490,10581,0,0,0
84510,4,1,1020,9800,0,0,0
84510,5,1,3000,9782,0,0,0
84511,1,2,46500,12732,0,0,0
84511,1,3,66018,12732,0,0,0
84513,1,4,122218,12732,0,0,0
84515,2,5,19204,12224,0,0,0
84515,2,1,930,12226,0,0,0
84515,3,5,19204,12224,0,0,0
84515,4,3,8490,10581,0,0,0
84515,5,1,1020,9800,0,0,0
84516,1,4,122218,12732,12732,30000,1
84516,1,4,122218,12732,12732,30637,2
84516,1,5,322218,12732,12732,30637,2
84516,3,6,24094,12224,0,0,0
84517,1,6,369149,12732,12732,30637,2
84518,1,7,376149,12732,12732,30637,2
84519,1,8,376931,12732,12732,30637,2
84519,1,9,383931,12732,12732,30637,2
84521,1,10,420931,12732,12732,30637,2
84530,3,7,40357,12224,0,0,0
84535,1,11,480931,12732,12732,30637,2
84540,1,12,488756,12732,12732,30637,2
84546,1,13,495554,12732,12732,30637,2
84548,1,13,495554,12732,12732,31057,3
84552,1,14,497117,12732,12732,31057,3
84556,1,15,501029,12732,12732,31057,3
84556,1,16,504941,12732,12732,31057,3
84559,1,17,506741,12732,12732,31057,3
84559,1,18,522392,12732,12732,31057,3
84621,1,19,562392,12732,12732,31057,3
84626,1,20,578043,12732,12732,31057,3
84627,3,8,47038,12224,0,0,0
84640,1,19,539043,12732,12732,31057,3
84645,1,18,535131,12732,12732,31057,3
84650,1,19,535553,12732,12732,31057,3
84652,3,7,46019,12224,0,0,0
84658,4,1,500,12037,0,0,0
84658,5,3,8490,10581,0,0,0
84707,1,20,536531,12732,12732,31057,3
84716,1,21,539531,12732,12732,31057,3
84720,5,1,1000,11850,0,0,0
84728,1,22,559531,12732,12732,31057,3
84736,5,2,21000,11850,0,0,0
84747,2,1,6600,12730,0,0,0
84747,3,1,930,12226,0,0,0
84747,4,7,46019,12224,0,0,0
84747,5,1,500,12037,0,0,0
84801,5,1,10000,12210,0,0,0
84823,1,23,564531,12732,12732,31057,3
84840,1,23,564531,12732,12732,32057,4
84853,1,24,569901,12732,12732,32057,4
84903,1,25,570901,12732,12732,32057,4
84921,1,26,571846,12732,12732,32057,4
84922,1,26,571846,12732,12732,46753,5
84937,1,27,573346,12732,12732,46753,5
