pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
30887757,981,105413044445,3412.7775754322333,94,32996273,883,112618526346,3413.068086386605,100,2108516,4,7205481901,3417.323795977835,6,0,0,0,0,0,-2108516
