pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
7893061,2430,717208673110,90865.72029659976,92,6190073,1686,562195511660,90822.11335149036,72,675500,8,61406357340,90905.04417468542,8,2378488,10,216419518790,90990.37657116621,28,1702988
