time,row,askcount,askvol,askprice,bidprice,bidvol,bidcount
63938,1,1,3743,7380,7840,3817,1
63938,2,2,5883,7270,8100,10000,1
63938,3,0,0,0,8500,7200,1
63938,4,0,0,0,8530,19000,2
63938,5,0,0,0,8570,9012,1
84506,2,2,5883,7270,8020,7761,1
84506,3,0,0,0,8100,10000,1
84506,4,0,0,0,8500,7200,1
84506,5,0,0,0,8530,19000,2
84536,3,1,876,7260,8100,10000,1
84746,1,2,7099,7380,7840,3817,1
84755,3,2,2876,7260,8100,10000,1
84826,1,1,3356,7380,7840,3817,1
84826,3,3,6619,7260,8100,10000,1
84850,3,4,9619,7260,8100,10000,1
84914,3,5,11119,7260,8100,10000,1
84920,1,2,5883,7270,7840,3817,1
84920,2,5,11119,7260,8020,7761,1
84920,3,0,0,0,8100,10000,1
84930,1,2,5883,7270,7840,8020,2
85022,2,5,11119,7260,7900,655,1
85022,3,0,0,0,8020,7761,1
85022,4,0,0,0,8100,10000,1
85022,5,0,0,0,8500,7200,1
85024,3,0,0,0,8020,25000,2
85033,3,0,0,0,8020,25631,3
85101,3,0,0,0,8020,8392,2
85111,3,0,0,0,8020,18392,3
85124,1,3,7883,7270,7840,8020,2
85155,2,5,11119,7260,7890,7000,1
85155,3,0,0,0,7900,655,1
85155,4,0,0,0,8020,18392,3
85155,5,0,0,0,8100,10000,1
85206,1,1,700,7680,7840,8020,2
85206,2,3,7883,7270,7890,7000,1
85206,3,5,11119,7260,7900,655,1
85238,4,0,0,0,8020,50070,4
85321,1,1,700,7680,7840,4203,1
85321,4,0,0,0,7930,3817,1
85321,5,0,0,0,8020,50070,4
85425,2,3,7883,7270,7850,3848,1
85425,3,5,11119,7260,7890,7000,1
85425,4,0,0,0,7900,655,1
85425,5,0,0,0,7930,3817,1
85433,4,0,0,0,7900,3184,2
85541,5,0,0,0,7930,5097,2
85609,3,5,11119,7260,7890,7700,2
85912,3,6,51119,7260,7890,7700,2
85919,1,1,700,7680,7840,14203,2
90029,2,1,700,7280,7850,3848,1
90029,3,3,7883,7270,7890,7700,2
90029,4,6,51119,7260,7900,3184,2
90225,1,1,700,7680,7840,15203,3
90247,4,7,103731,7260,7900,3184,2
90347,3,4,19883,7270,7890,7700,2
90434,4,8,203731,7260,7900,3184,2
90505,4,7,151119,7260,7900,3184,2
90514,4,8,203731,7260,7900,3184,2
90535,1,1,700,7680,7830,2420,1
90535,2,1,700,7280,7840,15203,3
90535,3,4,19883,7270,7850,3848,1
90535,4,8,203731,7260,7890,7700,2
90535,5,0,0,0,7900,3184,2
90648,1,1,700,7280,7680,300,1
90648,2,4,19883,7270,7830,2420,1
90648,3,8,203731,7260,7840,14203,2
90648,4,0,0,0,7850,3848,1
90648,5,0,0,0,7890,7700,2
90703,1,1,700,7280,7830,1720,1
