pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
30195651,534,140328614252,4647.3120997457545,83,33120120,729,153977649190,4649.0667663643735,92,5997128,10,27886224222,4649.929803399227,17,3072659,5,14237189284,4633.507748175115,8,-2924469
