time,row,askcount,askvol,askprice,bidprice,bidvol,bidcount
63127,1,0,0,0,8540,608,1
63127,2,0,0,0,8600,1300,1
63127,3,0,0,0,8620,20360,2
63127,4,0,0,0,8624,33301,1
63127,5,0,0,0,8700,5000,1
84508,2,0,0,0,8543,1179,1
84508,3,0,0,0,8600,1300,1
84508,4,0,0,0,8620,20360,2
84508,5,0,0,0,8624,33301,1
84511,1,0,0,0,8540,13275,2
84522,1,1,3000,7732,8540,13275,2
84530,3,0,0,0,8544,596,1
84530,4,0,0,0,8600,1300,1
84530,5,0,0,0,8620,20360,2
84548,1,2,8000,7732,8540,13275,2
84554,1,2,8000,7732,8138,264,1
84554,2,0,0,0,8540,13275,2
84554,3,0,0,0,8543,1179,1
84554,4,0,0,0,8544,596,1
84554,5,0,0,0,8600,1300,1
84609,2,0,0,0,8500,1400,1
84609,3,0,0,0,8540,13275,2
84609,4,0,0,0,8543,1179,1
84609,5,0,0,0,8544,596,1
84627,1,1,617,8170,8170,264,1
84627,2,2,8000,7732,8500,1400,1
84630,5,0,0,0,8544,1187,2
84637,2,3,13000,7732,8500,1400,1
84648,1,2,100617,8170,8170,264,1
84651,5,0,0,0,8544,51187,3
84656,2,4,113000,7732,8500,1400,1
84704,2,5,213000,7732,8500,1400,1
84708,2,5,213000,7732,8250,287,1
84708,3,0,0,0,8500,1400,1
84708,4,0,0,0,8540,13275,2
84708,5,0,0,0,8543,1179,1
84711,1,1,617,8170,8170,264,1
84713,1,1,1000,8500,8500,1951,3
84713,2,1,617,8170,8540,13275,2
84713,3,5,213000,7732,8543,1179,1
84713,4,0,0,0,8544,51187,3
84713,5,0,0,0,8600,1300,1
84714,1,2,1617,8170,8170,1264,2
84714,2,5,213000,7732,8250,287,1
84714,3,0,0,0,8500,1400,1
84714,4,0,0,0,8540,13275,2
84714,5,0,0,0,8543,1179,1
84717,2,6,313000,7732,8250,287,1
84731,1,1,617,8170,8170,1264,2
84735,2,7,363000,7732,8250,287,1
84749,3,0,0,0,8500,2600,2
84832,3,0,0,0,8500,4400,3
84838,2,8,365000,7732,8250,287,1
84913,3,0,0,0,8500,74902,4
84919,2,1,5000,7733,8250,287,1
84919,3,7,360000,7732,8500,74902,4
84924,1,1,617,8170,8170,2375,3
84948,3,6,260000,7732,8500,74902,4
84948,3,4,110000,7732,8500,74902,4
84948,3,3,10000,7732,8500,74902,4
85035,1,1,2415,8250,8250,2662,4
85035,2,1,617,8170,8500,74902,4
85035,3,1,5000,7733,8540,13275,2
85035,4,3,10000,7732,8543,1179,1
85035,5,0,0,0,8544,63535,5
85042,1,1,2415,8250,8250,1551,3
85059,5,0,0,0,8544,64535,6
85114,4,3,10000,7732,8543,6179,2
85124,1,6,18032,7732,7732,79300,1
85124,2,0,0,0,8138,264,1
85124,3,0,0,0,8170,1000,1
85124,4,0,0,0,8250,287,1
85124,5,0,0,0,8500,74902,4
85147,1,7,19032,7732,7732,79300,1
85149,1,8,29032,7732,7732,79300,1
85232,1,9,30032,7732,7732,79300,1
85250,1,10,31032,7732,7732,79300,1
85304,1,11,34032,7732,7732,79300,1
85310,1,12,34672,7732,7732,79300,1
85311,1,13,35554,7732,7732,79300,1
85312,1,14,37554,7732,7732,79300,1
85325,1,14,37554,7732,7732,80179,2
85334,1,15,39054,7732,7732,80179,2
85344,1,16,41054,7732,7732,80179,2
85350,1,17,62939,7732,7732,80179,2
85408,1,18,69439,7732,7732,80179,2
85411,1,2,3055,8250,8250,2430,4
85411,2,1,617,8170,8500,74902,4
85411,3,1,10000,7800,8540,18775,3
