pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
565349,602,68833995150,121754.87203479621,100,471816,409,57353175130,121558.35141241501,83,0,0,0,0,0,93533,2,11480820020,122746.19674339538,17,93533
