pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
5069967,625,178034239584,35115.463194139134,73,5111395,6396,179312444325,35080.92102547348,73,1910482,13,67089425252,35116.491676969476,27,1869054,13,65811220511,35210.97866139769,27,-41428
