time,row,askcount,askvol,askprice,bidprice,bidvol,bidcount
63938,1,1,500,54530,59300,15000,1
63938,2,1,500,54200,59800,15000,1
63938,3,1,500,54030,60200,15000,1
63938,4,1,200,49610,60800,15000,1
63938,5,0,0,0,61800,3000,1
84558,1,1,500,54530,59110,400,1
84558,2,1,500,54200,59300,15000,1
84558,3,1,500,54030,59800,15000,1
84558,4,1,200,49610,60200,15000,1
84558,5,0,0,0,60800,15000,1
84617,1,1,500,54530,59110,1900,2
84632,1,1,500,54530,59000,2890,1
84632,2,1,500,54200,59110,1900,2
84632,3,1,500,54030,59300,15000,1
84632,4,1,200,49610,59800,15000,1
84632,5,0,0,0,60200,15000,1
84646,2,1,500,54200,59110,2350,3
84727,1,1,500,54530,59000,4330,2
84739,2,1,500,54200,59110,6250,4
84746,1,1,500,54530,59000,2890,1
84746,2,1,500,54200,59110,7690,5
84807,2,1,500,54200,59110,18588,6
84824,2,1,500,54200,59110,7690,5
84832,1,2,1500,54530,59000,2890,1
84848,1,2,1500,54530,59000,3030,2
84941,2,1,500,54200,59090,10929,1
84941,3,1,500,54030,59110,7690,5
84941,4,1,200,49610,59300,15000,1
84941,5,0,0,0,59800,15000,1
84949,4,1,100,53490,59300,15000,1
84949,5,1,200,49610,59800,15000,1
85026,4,1,170,53500,59300,15000,1
85026,5,1,100,53490,59800,15000,1
85052,1,2,1500,54530,58850,93,1
85052,2,1,500,54200,59000,3030,2
85052,3,1,500,54030,59090,10929,1
85052,4,1,170,53500,59110,7690,5
85052,5,1,100,53490,59300,15000,1
85052,2,1,500,54200,59000,3620,3
85056,2,1,500,54200,59000,4020,4
85056,4,1,170,53500,59110,9440,6
85104,1,2,1500,54530,59000,4020,4
85104,2,1,500,54200,59090,10929,1
85104,3,1,500,54030,59110,9440,6
85104,4,1,170,53500,59300,15000,1
85104,5,1,100,53490,59800,15000,1
85130,1,2,1500,54530,59000,5020,5
85136,1,2,1500,54530,59000,5210,6
85140,2,1,500,54200,59110,9440,6
85140,3,1,500,54030,59300,15000,1
85140,4,1,170,53500,59800,15000,1
85140,5,1,100,53490,60200,15000,1
85145,1,2,1500,54530,59000,5303,7
85211,2,1,500,54200,59110,21160,7
85302,1,2,1500,54530,59000,5553,8
85308,5,2,40100,53490,60200,15000,1
85313,1,2,1500,54530,59000,6953,9
85315,1,2,1500,54530,59000,8393,10
85315,2,1,500,54200,59110,19720,6
85338,4,2,264,53500,59800,15000,1
85351,5,3,40200,53490,60200,15000,1
85352,5,4,40300,53490,60200,15000,1
85359,1,2,1500,54530,59000,8793,11
85359,2,1,500,54200,59110,19320,5
85417,4,1,3000,53510,59800,15000,1
85417,5,2,264,53500,60200,15000,1
85430,3,2,5500,54030,59300,15000,1
85432,1,2,1500,54530,59000,9793,12
85515,2,1,500,54200,59100,1000,1
85515,3,2,5500,54030,59110,19320,5
85515,4,1,3000,53510,59300,15000,1
