time,row,askcount,askvol,askprice,bidprice,bidvol,bidcount
63938,1,1,350,15600,17800,2000,1
63938,2,1,10000,15110,17900,586,1
63938,3,1,1000,15060,18000,5000,1
63938,4,0,0,0,18390,400,1
63938,5,0,0,0,18400,2000,1
84505,3,1,1000,15060,17970,2050,1
84505,4,0,0,0,18000,5000,1
84505,5,0,0,0,18390,400,1
84523,3,1,1000,15060,17970,3225,2
84547,1,1,6200,16270,17800,2000,1
84547,2,1,350,15600,17900,586,1
84547,3,1,10000,15110,17970,3225,2
84547,4,1,1000,15060,18000,5000,1
84627,3,1,10000,15110,17970,4225,3
84629,2,1,350,15600,17900,1761,2
84629,3,1,10000,15110,17970,3050,2
84639,3,1,10000,15110,17970,4050,3
84643,1,2,8000,16270,17800,2000,1
84658,1,3,8500,16270,17800,2000,1
84704,3,1,10000,15110,17970,75913,4
84712,1,4,9000,16270,17800,2000,1
84730,1,5,11000,16270,17800,2000,1
84734,1,6,15500,16270,17800,2000,1
84747,3,1,10000,15110,17970,4050,3
84812,3,1,10000,15110,17970,4713,4
84819,3,1,10000,15110,17950,290,1
84819,4,1,1000,15060,17970,4713,4
84819,5,0,0,0,18000,5000,1
84829,4,1,1000,15060,17970,79713,5
84840,1,7,17000,16270,17800,2000,1
84842,1,8,67000,16270,17800,2000,1
84854,1,8,63000,16270,17800,2000,1
84914,4,1,1000,15060,17970,81713,6
84918,3,1,10000,15110,17950,951,2
84924,4,1,1000,15060,17970,82285,7
84952,4,1,1000,15060,17970,82585,8
84954,3,1,10000,15110,17950,10951,3
84956,1,1,50000,16280,17800,2000,1
84956,2,8,63000,16270,17900,1761,2
84956,3,1,350,15600,17950,10951,3
84956,4,1,10000,15110,17970,82585,8
84956,5,1,1000,15060,18000,5000,1
85000,4,1,10000,15110,17970,84746,9
85025,1,1,50000,16280,17480,30000,1
85025,2,8,63000,16270,17800,2000,1
85025,3,1,350,15600,17900,1761,2
85025,4,1,10000,15110,17950,10951,3
85025,5,1,1000,15060,17970,84746,9
85029,1,2,50572,16280,17480,30000,1
85032,5,1,1000,15060,17970,85046,10
85035,1,2,50572,16280,17450,20000,1
85035,2,8,63000,16270,17480,30000,1
85035,3,1,350,15600,17800,2000,1
85035,4,1,10000,15110,17900,1761,2
85035,5,1,1000,15060,17950,10951,3
85052,1,1,572,16280,17450,20000,1
85330,2,9,63500,16270,17480,30000,1
85342,5,1,1000,15060,17950,11601,4
85348,4,1,10000,15110,17870,1400,1
85348,5,1,1000,15060,17900,1761,2
85407,5,1,1000,15060,17900,11677,3
85412,2,10,63830,16270,17480,30000,1
85419,1,2,3631,16280,17450,20000,1
85518,1,1,4281,16290,17450,20000,1
85518,2,2,3631,16280,17480,30000,1
85518,3,10,63830,16270,17800,2000,1
85518,4,1,350,15600,17870,1400,1
85518,5,1,10000,15110,17900,11677,3
85559,2,3,53631,16280,17480,30000,1
85742,1,2,4592,16290,17450,20000,1
85750,1,1,5000,16500,17450,20000,1
85750,2,2,4592,16290,17480,30000,1
85750,3,3,53631,16280,17800,2000,1
85750,4,10,63830,16270,17870,1400,1
85750,5,1,350,15600,17900,11677,3
85807,2,1,310,16300,17480,30000,1
85807,3,2,4592,16290,17800,2000,1
85807,4,3,53631,16280,17870,1400,1
85807,5,10,63830,16270,17900,11677,3
85817,1,1,5000,16500,16500,2803,1
85817,2,1,310,16300,17450,20000,1
85817,3,2,4592,16290,17480,30000,1
85817,4,3,53631,16280,17800,2000,1
85817,5,10,63830,16270,17870,1400,1
85852,2,1,310,16300,17440,300,1
85852,3,2,4592,16290,17450,20000,1
85852,4,3,53631,16280,17480,30000,1
85852,5,10,63830,16270,17800,2000,1
85905,5,10,63830,16270,17800,102000,2
85933,1,2,8000,16500,16500,2803,1
85943,5,11,64229,16270,17800,102000,2
85945,1,1,3000,16510,16510,2803,1
85945,2,2,8000,16500,17440,300,1
85945,3,1,310,16300,17450,20000,1
85945,4,2,4592,16290,17480,30000,1
85945,5,3,53631,16280,17800,102000,2
85959,5,3,53631,16280,17790,300,1
90002,1,2,3500,16510,16510,2803,1
90002,5,3,53631,16280,17780,6488,1
90002,1,1,10000,16550,16550,2803,1
90002,2,1,500,16520,17440,300,1
90002,3,1,3000,16510,17450,20000,1
90002,4,2,8000,16500,17480,30000,1
90002,5,1,310,16300,17780,6488,1
90005,1,1,2803,16750,16750,2803,1
90005,2,1,10000,16550,17440,300,1
90005,3,1,500,16520,17450,20000,1
90005,4,1,3000,16510,17480,30000,1
90005,5,2,8000,16500,17780,6488,1
90020,1,1,10000,16550,17440,300,1
90020,2,1,500,16520,17450,20000,1
90020,3,1,3000,16510,17480,30000,1
90020,4,2,8000,16500,17780,6488,1
90020,5,1,310,16300,17790,300,1
90023,3,2,8000,16500,17480,30000,1
90023,4,1,310,16300,17780,6488,1
90023,5,2,4592,16290,17790,300,1
90024,2,2,8000,16500,17450,20000,1
90024,3,1,310,16300,17480,30000,1
90024,4,2,4592,16290,17780,6488,1
90024,5,3,53631,16280,17790,300,1
90030,3,1,310,16300,17480,31738,2
90032,1,2,13000,16550,17440,300,1
90032,2,1,5000,16500,17450,20000,1
90036,1,2,13000,16550,17440,10300,2
90046,1,3,13700,16550,17440,10300,2
90106,1,1,50000,16560,17440,10300,2
90106,2,3,13700,16550,17450,20000,1
90106,3,1,5000,16500,17480,31738,2
90106,4,1,310,16300,17780,6488,1
90106,5,2,4592,16290,17790,300,1
90111,1,1,44100,16560,17440,10300,2
90118,1,1,700,16570,17440,10300,2
90118,2,1,44100,16560,17450,20000,1
90118,3,2,13000,16550,17480,31738,2
90118,4,1,5000,16500,17780,6488,1
90118,5,1,310,16300,17790,300,1
90126,1,1,700,16570,17430,300,1
90126,2,1,44100,16560,17440,10300,2
90126,3,2,13000,16550,17450,20000,1
90126,4,1,5000,16500,17480,31738,2
90126,5,1,310,16300,17780,6488,1
90130,1,1,700,16570,17430,2800,2
90132,1,1,700,16570,17430,3300,3
90135,1,1,700,16570,17430,3590,4
90136,1,1,700,16570,17360,17345,1
90136,2,1,44100,16560,17430,3590,4
90136,3,2,13000,16550,17440,10300,2
90136,4,1,5000,16500,17450,20000,1
90136,5,1,310,16300,17480,31738,2
90139,1,2,2500,16570,17360,17345,1
90139,2,2,52100,16560,17430,3590,4
90140,2,2,52100,16560,17430,3890,5
90151,1,2,2500,16570,17350,10000,1
90151,2,2,52100,16560,17360,17345,1
90151,3,2,13000,16550,17430,3890,5
90151,4,1,5000,16500,17440,300,1
90151,5,1,310,16300,17450,20000,1
90151,1,3,5540,16570,17350,10000,1
90152,1,3,5540,16570,17350,20000,2
90154,1,1,4000,16580,17350,20000,2
90154,2,3,5540,16570,17360,17345,1
90154,3,2,52100,16560,17430,3890,5
90154,4,2,13000,16550,17440,300,1
90154,5,1,5000,16500,17450,20000,1
90157,3,2,52100,16560,17420,300,1
90157,4,2,13000,16550,17430,3590,4
90157,5,1,5000,16500,17440,300,1
90210,1,1,700,16590,17350,20000,2
90210,2,1,4000,16580,17360,17345,1
90210,3,2,4840,16570,17420,300,1
90210,4,2,52100,16560,17430,3590,4
90210,5,2,13000,16550,17440,300,1
90215,1,1,700,16590,17340,10000,1
90215,2,1,4000,16580,17350,10000,1
90215,3,2,4840,16570,17360,17345,1
90215,4,2,52100,16560,17420,300,1
90215,5,2,13000,16550,17430,3590,4
90220,2,2,10000,16580,17350,10000,1
90224,1,1,10000,16600,17340,10000,1
90224,2,1,700,16590,17350,10000,1
90224,3,2,10000,16580,17360,17345,1
90224,4,2,4840,16570,17420,300,1
90224,5,2,52100,16560,17430,3590,4
90233,3,2,10000,16580,17420,300,1
90233,4,2,4840,16570,17430,3590,4
90233,5,2,52100,16560,17440,300,1
90237,1,1,700,16610,17340,10000,1
90237,2,1,10000,16600,17350,10000,1
90237,1,1,700,16610,17340,8700,1
90238,1,2,44800,16610,17340,8700,1
90238,5,1,8000,16560,17440,300,1
90248,1,2,44800,16610,17330,10000,1
90248,2,1,10000,16600,17340,8700,1
90253,4,1,1800,16570,17430,3590,4
90257,1,2,44800,16610,17300,8700,1
90257,2,1,10000,16600,17330,10000,1
90300,1,3,50800,16610,17300,8700,1
90300,3,1,4000,16580,17420,300,1
90309,1,3,50800,16610,17300,9050,2
90314,1,3,50800,16610,17290,10000,1
90314,2,1,10000,16600,17300,9050,2
90318,4,1,1800,16570,17430,3300,3
90324,1,3,50800,16610,17280,8700,1
90324,2,1,10000,16600,17290,10000,1
90324,3,1,4000,16580,17300,350,1
90324,4,1,1800,16570,17420,300,1
90324,5,1,8000,16560,17430,3300,3
90333,4,2,2106,16570,17420,300,1
90348,1,3,50800,16610,17270,10000,1
90348,2,1,10000,16600,17280,8700,1
90353,1,3,50800,16610,17270,9000,1
90357,1,1,5900,16800,17270,9000,1
90357,2,3,50800,16610,17280,8700,1
90357,3,1,10000,16600,17300,350,1
90357,4,1,4000,16580,17420,300,1
90357,5,2,2106,16570,17430,3300,3
90402,1,1,5900,16800,17250,8700,1
