time,row,askcount,askvol,askprice,bidprice,bidvol,bidcount
63938,1,1,10000,4228,4700,200000,1
63938,2,1,1400,3774,4830,7052,2
63938,3,1,2500,3764,4840,5000,1
63938,4,0,0,0,4850,5000,1
63938,5,0,0,0,4860,5000,1
84502,1,1,224500,4765,4765,200000,1
84502,2,1,10000,4228,4830,7052,2
84502,3,1,1400,3774,4840,5000,1
84502,4,1,2500,3764,4850,5000,1
84510,2,1,25000,4316,4830,7052,2
84510,3,1,10000,4228,4840,5000,1
84510,4,1,1400,3774,4850,5000,1
84510,5,1,2500,3764,4860,5000,1
84601,1,1,224500,4765,4765,201399,2
84608,1,1,224500,4765,4765,202499,3
84707,1,1,224500,4765,4765,203825,4
84746,1,1,224500,4765,4765,205425,5
84836,1,1,224500,4765,4765,209611,6
84912,1,1,224500,4765,4765,219593,7
84956,1,1,224500,4765,4765,219579,7
85139,1,1,25000,4316,4699,15393,5
85139,2,1,10000,4228,4700,200000,1
85139,3,1,1400,3774,4765,4186,1
85139,4,1,2500,3764,4830,7052,2
85139,5,0,0,0,4840,5000,1
85155,1,1,25000,4316,4699,26172,6
85201,1,1,1200,4539,4699,26172,6
85201,2,1,25000,4316,4700,200000,1
85201,3,1,10000,4228,4765,4186,1
85201,4,1,1400,3774,4830,7052,2
85201,5,1,2500,3764,4840,5000,1
85202,3,1,10000,4228,4765,5246,2
85207,3,1,34000,4313,4765,5246,2
85207,4,1,10000,4228,4830,7052,2
85207,5,1,1400,3774,4840,5000,1
85241,1,1,25000,4316,4699,26172,6
85241,2,1,34000,4313,4700,200000,1
85241,3,1,10000,4228,4765,5246,2
85241,4,1,1400,3774,4830,7052,2
85241,5,1,2500,3764,4840,5000,1
85244,2,2,35269,4313,4700,200000,1
85259,1,1,25000,4316,4699,27343,7
85312,2,3,36569,4313,4700,200000,1
85334,2,2,35300,4313,4700,200000,1
85354,2,3,36569,4313,4700,200000,1
85412,3,1,10000,4228,4765,6467,3
85424,3,1,10000,4228,4755,3000,1
85424,4,1,1400,3774,4765,6467,3
85424,5,1,2500,3764,4830,7052,2
85441,1,1,50000,4350,4699,27343,7
85441,2,1,25000,4316,4700,200000,1
85441,3,3,36569,4313,4755,3000,1
