time,row,askcount,askvol,askprice,bidprice,bidvol,bidcount
63127,1,0,0,0,2400,500,1
63127,2,0,0,0,2467,40000,1
63127,3,0,0,0,2538,12000,1
63127,4,0,0,0,2548,205000,2
63127,5,0,0,0,2590,5000,2
84501,1,0,0,0,2338,499668,3
84501,2,0,0,0,2400,500,1
84501,3,0,0,0,2467,40000,1
84501,4,0,0,0,2538,12000,1
84501,5,0,0,0,2548,205000,2
84502,1,0,0,0,2338,830280,5
84502,1,0,0,0,2338,1030280,6
84503,1,0,0,0,2338,1045280,7
84505,1,0,0,0,2338,1202027,8
84506,1,0,0,0,2338,1402027,9
84506,1,0,0,0,2338,1416806,10
84510,1,0,0,0,2338,1536806,12
84511,1,0,0,0,2338,1541806,13
84512,1,0,0,0,2338,1589342,14
84513,1,0,0,0,2338,1629342,15
84515,1,0,0,0,2338,1669342,16
84517,1,0,0,0,2338,1705842,17
84517,1,0,0,0,2338,1905842,18
84517,1,0,0,0,2338,2055842,19
84517,5,0,0,0,2548,5000,1
84517,1,0,0,0,2338,2088842,20
84518,1,0,0,0,2338,2401122,22
84518,1,0,0,0,2338,2475783,24
84519,5,0,0,0,2548,10000,2
84520,1,0,0,0,2338,2485863,25
84523,2,0,0,0,2400,154500,2
84528,1,0,0,0,2338,2493801,26
84532,1,1,13149,2338,2338,2493801,26
84539,1,1,13149,2338,2338,2497801,27
84540,1,1,13149,2338,2338,2530563,28
84554,1,1,13149,2338,2338,2430563,27
84557,1,1,13149,2338,2338,2436813,28
84601,1,1,13149,2338,2338,2439313,29
84607,2,0,0,0,2400,500,1
84615,1,1,13149,2338,2338,2464313,30
84643,1,1,13149,2338,2338,2618313,31
84710,1,1,13149,2338,2338,2638313,32
84725,1,1,13149,2338,2338,2658337,33
84728,1,1,13149,2338,2338,2458337,32
84736,1,2,51649,2338,2338,2458337,32
84740,1,2,51649,2338,2338,2522300,33
84741,1,3,121649,2338,2338,2522300,33
84748,4,0,0,0,2500,2000,1
84748,5,0,0,0,2538,12000,1
84752,1,4,126649,2338,2338,2522300,33
84758,4,0,0,0,2500,3710,2
84807,4,0,0,0,2500,1710,1
84828,1,4,126649,2338,2338,2530803,34
84833,1,4,126649,2338,2338,2550803,35
84842,1,4,126649,2338,2338,2479290,34
84849,1,5,128849,2338,2338,2479290,34
84912,1,5,128849,2338,2338,2589290,35
84919,1,5,128849,2338,2338,2669290,36
84949,1,5,128849,2338,2338,2559290,35
85003,1,5,128849,2338,2338,2479290,34
85005,4,0,0,0,2500,4710,2
