time,row,askcount,askvol,askprice,bidprice,bidvol,bidcount
63127,1,1,500,11075,11600,5,1
63127,2,1,500,11072,11640,454,1
63127,3,1,3500,11071,11649,5000,1
63127,4,1,5000,10436,11720,5000,1
63127,5,0,0,0,11790,5000,1
84514,4,1,5000,10436,11700,77,1
84514,5,0,0,0,11720,5000,1
84515,4,1,9000,10700,11700,77,1
84515,5,1,5000,10436,11720,5000,1
84517,5,1,500,10677,11720,5000,1
84518,5,2,1500,10677,11720,5000,1
84526,4,1,470,10862,11700,77,1
84526,5,1,9000,10700,11720,5000,1
84527,1,1,500,11075,11075,77,1
84527,2,1,500,11072,11600,5,1
84527,3,1,3500,11071,11640,454,1
84527,4,1,470,10862,11649,5000,1
84527,5,1,9000,10700,11700,77,1
84533,2,1,500,11072,11236,77,1
84533,3,1,3500,11071,11600,5,1
84533,4,1,470,10862,11640,454,1
84533,5,1,9000,10700,11649,5000,1
84536,1,1,500,11075,11075,155,2
84538,1,1,500,11075,11075,232,3
84540,3,1,3500,11071,11600,12,2
84541,3,1,3500,11071,11600,89,3
84549,5,2,9500,10700,11649,5000,1
84555,2,1,500,11072,11600,89,3
84555,3,1,3500,11071,11640,454,1
84555,4,1,470,10862,11649,5000,1
84555,5,2,9500,10700,11700,77,1
84611,1,1,500,11075,11075,309,4
84615,1,1,500,11075,11075,386,5
84630,2,1,500,11072,11550,77,1
84630,3,1,3500,11071,11600,89,3
84630,4,1,470,10862,11640,454,1
84630,5,2,9500,10700,11649,5000,1
84631,1,1,500,11075,11075,586,6
84639,3,1,3500,11071,11570,6500,1
84639,4,1,470,10862,11600,89,3
84639,5,2,9500,10700,11640,454,1
84641,1,2,18493,11075,11075,586,6
84645,1,2,18493,11075,11075,663,7
84701,1,1,500,11075,11075,663,7
84701,1,2,960,11075,11075,663,7
84705,1,1,460,11075,11075,663,7
84705,5,3,10000,10700,11640,454,1
84729,1,1,460,11075,11075,741,8
84737,1,1,460,11075,11075,818,9
84745,1,2,1021,11075,11075,818,9
84802,4,1,11000,11070,11600,89,3
84802,5,1,470,10862,11640,454,1
84807,1,2,915,11080,11080,818,9
84807,2,1,561,11075,11550,77,1
84807,3,1,500,11072,11570,6500,1
84807,4,1,3500,11071,11600,89,3
84807,5,1,11000,11070,11640,454,1
84812,2,1,500,11072,11550,77,1
84812,3,1,3500,11071,11570,6500,1
84812,4,1,11000,11070,11600,89,3
84812,5,1,470,10862,11640,454,1
84834,1,2,915,11080,11080,895,10
84839,2,1,500,11072,11238,77,1
84839,3,1,3500,11071,11550,77,1
84839,4,1,11000,11070,11570,6500,1
84839,5,1,470,10862,11600,89,3
84840,1,2,915,11080,11080,972,11
84841,1,2,915,11080,11080,1019,12
84849,1,3,1915,11080,11080,1019,12
84853,1,3,1915,11080,11080,1096,13
84855,1,2,1460,11080,11080,1096,13
84909,2,1,500,11072,11150,55,1
84909,3,1,3500,11071,11238,77,1
84909,4,1,11000,11070,11550,77,1
84909,5,1,470,10862,11570,6500,1
84921,1,2,1460,11080,11080,1173,14
84943,4,1,11000,11070,11500,77,1
84943,5,1,470,10862,11550,77,1
84958,1,2,1460,11080,11080,1250,15
85012,1,2,1460,11080,11080,1327,16
85025,1,2,1460,11080,11080,1393,17
85104,3,1,3500,11071,11238,154,2
85105,3,1,3500,11071,11238,207,3
85106,1,2,1460,11080,11080,1470,18
85108,3,1,3500,11071,11223,17,1
85108,4,1,11000,11070,11238,207,3
85108,5,1,470,10862,11500,77,1
85114,2,1,500,11072,11150,132,2
85114,2,1,500,11072,11150,209,3
85129,1,2,1460,11080,11080,1547,19
85136,1,2,1460,11080,11080,1624,20
85142,2,1,500,11072,11150,286,4
85151,5,1,470,10862,11550,77,1
85158,1,2,1460,11080,11080,1701,21
85213,1,3,1960,11080,11080,1701,21
85220,1,3,1960,11080,11080,1778,22
85227,5,1,470,10862,11550,525,2
85247,1,3,1960,11080,11080,1855,23
85252,1,4,2560,11080,11080,1855,23
85255,1,4,2560,11080,11080,1932,24
85328,1,4,2560,11080,11080,2682,25
85416,2,1,500,11072,11145,77,1
85416,3,1,3500,11071,11150,286,4
85416,4,1,11000,11070,11223,17,1
85416,5,1,470,10862,11238,207,3
85421,1,4,2560,11080,11080,2748,26
85421,1,4,2560,11080,11080,2825,27
85438,1,4,2560,11080,11080,2902,28
85510,3,1,3500,11071,11150,363,5
85529,1,5,3121,11080,11080,2902,28
85544,1,6,3621,11080,11080,2902,28
85602,1,6,3621,11080,11080,2979,29
85605,5,1,470,10862,11238,235,4
85607,5,1,470,10862,11238,312,5
85629,2,1,500,11072,11123,77,1
85629,3,1,3500,11071,11145,77,1
85629,4,1,11000,11070,11150,363,5
85629,5,1,470,10862,11223,17,1
85636,1,4,7600,11091,11091,2979,29
