time,row,askcount,askvol,askprice,bidprice,bidvol,bidcount
63938,1,1,16200,18450,19600,1000,1
63938,2,0,0,0,20390,2500,1
63938,3,0,0,0,21350,5000,1
63938,4,0,0,0,21490,8000,1
63938,5,0,0,0,21590,10000,1
84502,2,0,0,0,19770,2129,1
84502,3,0,0,0,20390,2500,1
84502,4,0,0,0,21350,5000,1
84502,5,0,0,0,21490,8000,1
84502,2,0,0,0,19770,21809,2
84504,1,1,16200,18450,18450,7049,1
84504,2,0,0,0,19600,1000,1
84504,3,0,0,0,19770,21809,2
84504,4,0,0,0,20390,2500,1
84504,5,0,0,0,21350,5000,1
84505,2,1,5564,17910,19600,1000,1
84506,1,1,16200,18450,18450,7982,2
84507,2,1,1560,18000,19600,1000,1
84507,3,1,5564,17910,19770,21809,2
84508,1,2,17483,18450,18450,7982,2
84509,3,1,5564,17910,19770,121809,3
84514,3,1,5564,17910,19770,124144,4
84514,1,2,17483,18450,18450,8982,3
84515,4,1,16680,17890,20390,2500,1
84519,4,2,48633,17890,20390,2500,1
84519,1,3,17983,18450,18450,8982,3
84521,1,3,17983,18450,18450,18982,4
84521,1,4,23383,18450,18450,18982,4
84522,3,1,5564,17910,19770,124404,5
84523,4,3,51417,17890,20390,2500,1
84531,1,5,28783,18450,18450,18982,4
84532,1,5,28783,18450,18450,11933,3
84537,4,4,52196,17890,20390,2500,1
84538,3,1,5564,17910,19770,151404,6
84540,2,1,1560,18000,19600,2190,2
84546,3,1,5564,17910,19770,164204,7
84547,2,1,1560,18000,19600,2455,3
84549,1,4,23383,18450,18450,11933,3
84550,4,5,61190,17890,20390,2500,1
84554,1,5,26383,18450,18450,11933,3
84558,1,6,26886,18450,18450,11933,3
84604,4,6,62440,17890,20390,2500,1
84604,3,1,5564,17910,19770,184204,8
84605,3,1,5564,17910,19770,189114,9
84605,3,1,5564,17910,19770,189880,10
84610,1,7,27886,18450,18450,11933,3
84618,2,1,1560,18000,19600,3237,4
84618,3,1,5564,17910,19770,89880,9
84629,1,7,27886,18450,18450,12202,4
84631,2,1,1560,18000,19570,8050,1
84631,3,1,5564,17910,19600,3237,4
84631,4,6,62440,17890,19770,89880,9
84631,5,0,0,0,20390,2500,1
84636,1,8,28425,18450,18450,12202,4
84637,1,8,28425,18450,18450,42202,5
84644,1,9,29505,18450,18450,42202,5
84700,4,6,62440,17890,19770,90380,10
84703,1,10,29927,18450,18450,42202,5
84706,3,1,5564,17910,19600,8237,5
84709,4,6,62440,17890,19770,190380,11
84718,1,10,29927,18450,18450,41202,4
