time,row,askcount,askvol,askprice,bidprice,bidvol,bidcount
63938,1,1,27000,8590,8940,143000,3
63938,2,1,6000,8130,8960,2820,2
63938,3,0,0,0,9060,29385,1
63938,4,0,0,0,9550,2105,1
63938,5,0,0,0,9700,3322,1
84503,3,0,0,0,8970,110000,1
84503,4,0,0,0,9060,29385,1
84503,5,0,0,0,9550,2105,1
84505,2,1,12000,8140,8960,2820,2
84505,3,1,6000,8130,8970,110000,1
84511,1,1,27000,8590,8590,1203,1
84511,2,1,12000,8140,8940,143000,3
84511,3,1,6000,8130,8960,2820,2
84511,4,0,0,0,8970,110000,1
84511,5,0,0,0,9060,29385,1
84516,4,0,0,0,8970,292276,2
84536,3,2,21580,8130,8960,2820,2
84536,2,2,37000,8140,8940,143000,3
84543,3,3,22580,8130,8960,2820,2
84549,4,0,0,0,8970,293776,3
84557,4,0,0,0,8970,312328,4
84559,4,0,0,0,8970,317328,5
84603,1,2,32000,8590,8590,1203,1
84627,4,0,0,0,8970,318328,6
84627,4,0,0,0,8970,154052,6
84628,4,0,0,0,8970,163052,7
84636,3,4,51276,8130,8960,2820,2
84653,4,0,0,0,8970,164613,8
84707,4,0,0,0,8970,181613,9
84720,3,4,51276,8130,8960,18266,3
84722,4,0,0,0,8970,192724,10
84725,3,5,67636,8130,8960,18266,3
84730,1,3,33050,8590,8590,1203,1
84731,4,0,0,0,8970,203835,11
84733,4,0,0,0,8970,204835,12
84734,2,1,1000,8150,8940,143000,3
84734,3,2,37000,8140,8960,18266,3
84734,4,4,66636,8130,8970,204835,12
84736,3,2,37000,8140,8960,2820,2
84737,4,4,66636,8130,8970,207594,13
84755,1,3,33050,8590,8590,12314,2
84817,4,4,66636,8130,8970,208164,14
84818,1,3,33050,8570,8570,44444,1
84818,2,1,1000,8150,8580,11111,1
84818,3,2,37000,8140,8590,1203,1
84818,4,4,66636,8130,8940,143000,3
84818,5,0,0,0,8960,2820,2
84825,5,0,0,0,8950,600,1
84843,4,5,67256,8130,8940,143000,3
84848,2,1,6104,8160,8580,11111,1
84848,3,1,1000,8150,8590,1203,1
84848,4,2,37000,8140,8940,143000,3
84848,5,5,67256,8130,8950,600,1
84852,5,5,67256,8130,8960,2820,2
84900,4,3,37849,8140,8940,143000,3
84908,5,4,38560,8130,8960,2820,2
84910,5,5,58560,8130,8960,2820,2
84913,5,4,42980,8130,8960,2820,2
84913,4,3,37849,8140,8940,143600,4
84931,2,1,1000,8150,8580,11111,1
84931,3,3,37849,8140,8590,1203,1
84931,4,4,42980,8130,8940,143600,4
84931,5,0,0,0,8960,2820,2
84933,1,4,34550,8570,8570,44444,1
84943,2,1,5200,8450,8580,11111,1
84943,3,1,1000,8150,8590,1203,1
84943,4,3,37849,8140,8940,143600,4
84943,5,4,42980,8130,8960,2820,2
84947,2,1,5200,8450,8590,1203,1
84947,3,1,1000,8150,8940,143600,4
84947,4,3,37849,8140,8960,2820,2
84947,5,4,42980,8130,8970,223393,13
84947,1,2,2550,8600,8600,1203,1
84947,2,2,32000,8590,8940,143600,4
84947,3,1,5200,8450,8960,2820,2
84947,4,1,1000,8150,8970,212282,12
84947,5,3,37849,8140,9060,29385,1
