pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
3070734,318,24927787608,8117.859641375645,99,2891696,269,23479651027,8119.681677119586,93,34000,2,276500000,8132.35294117647,1,213038,1,1724636581,8095.441099709911,7,179038
