pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
36132740,770,69511761049,1923.7888144934484,100,36177539,785,69598398125,1923.801343286507,100,51000,1,98481000,1931,0,6201,2,11843924,1910.0022577003708,0,-44799
