pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
6151049,805,120940832140,19661.822258284727,100,6149049,655,120901712140,19661.85537633543,100,0,0,0,0,0,2000,1,39120000,19560,0,2000
