pbvol,pbcount,pbval,pbprice,pbvolpot,psvol,pscount,psval,psprice,psvolpot,lbvol,lbcount,lbval,lbprice,lbvolpot,lsvol,lscount,lsval,lsprice,lsvolpot,lpchg
1224835,187,20227257283,16514.271132846465,99,1182055,254,19527356173,16519.8372097745,96,7220,2,120547800,16696.371191135735,1,50000,1,820448910,16408.9782,4,42780
